# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1620       4.873190556601e-11       2.928667119133e-12      -2.102528497384e-12       0.000000000000e+00       8.646636407643e-16       7.390879303663e-17       4.279366038615e-17 
 1621       4.863593890356e-11       2.924408437879e-12      -2.164800225310e-12       0.000000000000e+00       8.624315651279e-16       7.200083639158e-17       4.270147276836e-17 
 1622       4.854476177083e-11       2.919800911206e-12      -2.226740363768e-12       0.000000000000e+00       8.602063538547e-16       7.011923180525e-17       4.260507768974e-17 
 1623       4.845833561261e-11       2.914845860861e-12      -2.288322332982e-12       0.000000000000e+00       8.579879805851e-16       6.826454074810e-17       4.250451117726e-17 
 1624       4.837662161511e-11       2.909544619732e-12      -2.349519428056e-12       0.000000000000e+00       8.557764186706e-16       6.643732705358e-17       4.239980949021e-17 
 1625       4.829958070556e-11       2.903898531862e-12      -2.410304818789e-12       0.000000000000e+00       8.535716411729e-16       6.463815692156e-17       4.229100912056e-17 
 1626       4.822717355180e-11       2.897908952474e-12      -2.470651549486e-12       0.000000000000e+00       8.513736208640e-16       6.286759892173e-17       4.217814679333e-17 
 1627       4.815936056180e-11       2.891577247988e-12      -2.530532538766e-12       0.000000000000e+00       8.491823302247e-16       6.112622399704e-17       4.206125946703e-17 
 1628       4.809610188326e-11       2.884904796040e-12      -2.589920579376e-12       0.000000000000e+00       8.469977414451e-16       5.941460546710e-17       4.194038433400e-17 
 1629       4.803735740314e-11       2.877892985504e-12      -2.648788338000e-12       0.000000000000e+00       8.448198264231e-16       5.773331903161e-17       4.181555882079e-17 
 1630       4.798308674728e-11       2.870543216508e-12      -2.707108355068e-12       0.000000000000e+00       8.426485567647e-16       5.608294277376e-17       4.168682058860e-17 
 1631       4.793324927991e-11       2.862856900456e-12      -2.764853044572e-12       0.000000000000e+00       8.404839037828e-16       5.446405716369e-17       4.155420753359e-17 
 1632       4.788780410325e-11       2.854835460048e-12      -2.821994693872e-12       0.000000000000e+00       8.383258384969e-16       5.287724506186e-17       4.141775778733e-17 
 1633       4.784671005707e-11       2.846480329296e-12      -2.878505463507e-12       0.000000000000e+00       8.361743316328e-16       5.132309172249e-17       4.127750971713e-17 
 1634       4.780992571825e-11       2.837792953547e-12      -2.934357387009e-12       0.000000000000e+00       8.340293536215e-16       4.980218479699e-17       4.113350192647e-17 
 1635       4.777740940035e-11       2.828774789502e-12      -2.989522370712e-12       0.000000000000e+00       8.318908745993e-16       4.831511433736e-17       4.098577325537e-17 
 1636       4.774911373949e-11       2.819427904478e-12      -3.043975132552e-12       0.000000000000e+00       8.297588667022e-16       4.686232173076e-17       4.083436220596e-17 
 1637       4.772496939996e-11       2.809756780029e-12      -3.097702047599e-12       0.000000000000e+00       8.276333109750e-16       4.544364501889e-17       4.067930521284e-17 
 1638       4.770490122206e-11       2.799766524496e-12      -3.150692381253e-12       0.000000000000e+00       8.255141905232e-16       4.405876951940e-17       4.052063835805e-17 
 1639       4.768883362183e-11       2.789462275267e-12      -3.202935357370e-12       0.000000000000e+00       8.234014882224e-16       4.270737852242e-17       4.035839794478e-17 
 1640       4.767669059042e-11       2.778849198830e-12      -3.254420158210e-12       0.000000000000e+00       8.212951867183e-16       4.138915328718e-17       4.019262049777e-17 
 1641       4.766839569337e-11       2.767932490814e-12      -3.305135924374e-12       0.000000000000e+00       8.191952684257e-16       4.010377303865e-17       4.002334276364e-17 
 1642       4.766387206999e-11       2.756717376040e-12      -3.355071754753e-12       0.000000000000e+00       8.171017155286e-16       3.885091496423e-17       3.985060171129e-17 
 1643       4.766304243263e-11       2.745209108562e-12      -3.404216706462e-12       0.000000000000e+00       8.150145099795e-16       3.763025421035e-17       3.967443453221e-17 
 1644       4.766582906600e-11       2.733412971718e-12      -3.452559794792e-12       0.000000000000e+00       8.129336334989e-16       3.644146387916e-17       3.949487864085e-17 
 1645       4.767215382657e-11       2.721334278173e-12      -3.500089993143e-12       0.000000000000e+00       8.108590675749e-16       3.528421502515e-17       3.931197167501e-17 
 1646       4.768193814178e-11       2.708978369967e-12      -3.546796232975e-12       0.000000000000e+00       8.087907934628e-16       3.415817665181e-17       3.912575149619e-17 
 1647       4.769510300948e-11       2.696350618562e-12      -3.592667403743e-12       0.000000000000e+00       8.067287921847e-16       3.306301570831e-17       3.893625618989e-17 
 1648       4.771156899716e-11       2.683456424887e-12      -3.637692352845e-12       0.000000000000e+00       8.046730445290e-16       3.199839708608e-17       3.874352406608e-17 
 1649       4.773125624131e-11       2.670301219384e-12      -3.681859885563e-12       0.000000000000e+00       8.026235310500e-16       3.096398361553e-17       3.854759365945e-17 
 1650       4.775408444677e-11       2.656890462055e-12      -3.725158765003e-12       0.000000000000e+00       8.005802320672e-16       2.995943606266e-17       3.834850372982e-17 
 1651       4.777997288600e-11       2.643229642511e-12      -3.767577712040e-12       0.000000000000e+00       7.985431276653e-16       2.898441312571e-17       3.814629326253e-17 
 1652       4.780884039843e-11       2.629324280011e-12      -3.809105405260e-12       0.000000000000e+00       7.965121976935e-16       2.803857143185e-17       3.794100146871e-17 
 1653       4.784060538981e-11       2.615179923517e-12      -3.849730480902e-12       0.000000000000e+00       7.944874217650e-16       2.712156553377e-17       3.773266778574e-17 
 1654       4.787518583148e-11       2.600802151734e-12      -3.889441532801e-12       0.000000000000e+00       7.924687792567e-16       2.623304790636e-17       3.752133187754e-17 
 1655       4.791249925973e-11       2.586196573161e-12      -3.928227112330e-12       0.000000000000e+00       7.904562493086e-16       2.537266894337e-17       3.730703363494e-17 
 1656       4.795246277512e-11       2.571368826132e-12      -3.966075728342e-12       0.000000000000e+00       7.884498108237e-16       2.454007695404e-17       3.708981317608e-17 
 1657       4.799499304178e-11       2.556324578868e-12      -4.002975847113e-12       0.000000000000e+00       7.864494424671e-16       2.373491815976e-17       3.686971084671e-17 
 1658       4.804000628676e-11       2.541069529519e-12      -4.038915892285e-12       0.000000000000e+00       7.844551226658e-16       2.295683669070e-17       3.664676722060e-17 
 1659       4.808741829935e-11       2.525609406212e-12      -4.073884244809e-12       0.000000000000e+00       7.824668296083e-16       2.220547458250e-17       3.642102309985e-17 
 1660       4.813714443039e-11       2.509949967099e-12      -4.107869242884e-12       0.000000000000e+00       7.804845412441e-16       2.148047177288e-17       3.619251951532e-17 
 1661       4.818909959160e-11       2.494097000399e-12      -4.140859181904e-12       0.000000000000e+00       7.785082352831e-16       2.078146609831e-17       3.596129772690e-17 
 1662       4.824319825491e-11       2.478056324448e-12      -4.172842314396e-12       0.000000000000e+00       7.765378891956e-16       2.010809329065e-17       3.572739922393e-17 
 1663       4.829935445176e-11       2.461833787746e-12      -4.203806849968e-12       0.000000000000e+00       7.745734802112e-16       1.945998697380e-17       3.549086572557e-17 
 1664       4.835748177245e-11       2.445435268999e-12      -4.233740955245e-12       0.000000000000e+00       7.726149853190e-16       1.883677866037e-17       3.525173918108e-17 
 1665       4.841749336547e-11       2.428866677170e-12      -4.262632753816e-12       0.000000000000e+00       7.706623812667e-16       1.823809774828e-17       3.501006177029e-17 
 1666       4.847930193678e-11       2.412133951521e-12      -4.290470326175e-12       0.000000000000e+00       7.687156445603e-16       1.766357151748e-17       3.476587590386e-17 
 1667       4.854281974919e-11       2.395243061663e-12      -4.317241709664e-12       0.000000000000e+00       7.667747514640e-16       1.711282512653e-17       3.451922422368e-17 
 1668       4.860795862161e-11       2.378200007602e-12      -4.342934898415e-12       0.000000000000e+00       7.648396779991e-16       1.658548160931e-17       3.427014960327e-17 
 1669       4.867462992847e-11       2.361010819781e-12      -4.367537843291e-12       0.000000000000e+00       7.629103999440e-16       1.608116187160e-17       3.401869514804e-17 
 1670       4.874274459895e-11       2.343681559133e-12      -4.391038451832e-12       0.000000000000e+00       7.609868928339e-16       1.559948468781e-17       3.376490419576e-17 
 1671       4.881221311637e-11       2.326218317122e-12      -4.413424588195e-12       0.000000000000e+00       7.590691319596e-16       1.514006669757e-17       3.350882031683e-17 
 1672       4.888294551747e-11       2.308627215791e-12      -4.434684073095e-12       0.000000000000e+00       7.571570923682e-16       1.470252240240e-17       3.325048731470e-17 
 1673       4.895485139175e-11       2.290914407809e-12      -4.454804683751e-12       0.000000000000e+00       7.552507488615e-16       1.428646416235e-17       3.298994922618e-17 
 1674       4.902783988081e-11       2.273086076517e-12      -4.473774153827e-12       0.000000000000e+00       7.533500759964e-16       1.389150219267e-17       3.272725032185e-17 
 1675       4.910182344535e-11       2.255148362486e-12      -4.491583198119e-12       0.000000000000e+00       7.514550499965e-16       1.351716421281e-17       3.246243370823e-17 
 1676       4.917672920364e-11       2.237107142398e-12      -4.508234615639e-12       0.000000000000e+00       7.495656545071e-16       1.316265363260e-17       3.219553712040e-17 
 1677       4.925248769076e-11       2.218968248328e-12      -4.523734265928e-12       0.000000000000e+00       7.476818748896e-16       1.282708924718e-17       3.192659709338e-17 
 1678       4.932902909935e-11       2.200737541095e-12      -4.538088051605e-12       0.000000000000e+00       7.458036963136e-16       1.250958538621e-17       3.165565035718e-17 
 1679       4.940628327912e-11       2.182420910310e-12      -4.551301918434e-12       0.000000000000e+00       7.439311037560e-16       1.220925190699e-17       3.138273383720e-17 
 1680       4.948417973631e-11       2.164024274415e-12      -4.563381855399e-12       0.000000000000e+00       7.420640820010e-16       1.192519418778e-17       3.110788465441e-17 
 1681       4.956264763320e-11       2.145553580732e-12      -4.574333894772e-12       0.000000000000e+00       7.402026156397e-16       1.165651312091e-17       3.083114012573e-17 
 1682       4.964161578757e-11       2.127014805499e-12      -4.584164112189e-12       0.000000000000e+00       7.383466890696e-16       1.140230510609e-17       3.055253776433e-17 
 1683       4.972101267221e-11       2.108413953918e-12      -4.592878626719e-12       0.000000000000e+00       7.364962864945e-16       1.116166204355e-17       3.027211527988e-17 
 1684       4.980076641436e-11       2.089757060198e-12      -4.600483600935e-12       0.000000000000e+00       7.346513919238e-16       1.093367132732e-17       2.998991057888e-17 
 1685       4.988080479525e-11       2.071050187596e-12      -4.606985240989e-12       0.000000000000e+00       7.328119891723e-16       1.071741583838e-17       2.970596176497e-17 
 1686       4.996105524956e-11       2.052299428461e-12      -4.612389796681e-12       0.000000000000e+00       7.309780618600e-16       1.051197393793e-17       2.942030713919e-17 
 1687       5.004144486490e-11       2.033510904278e-12      -4.616703561531e-12       0.000000000000e+00       7.291495934115e-16       1.031641946056e-17       2.913298520033e-17 
 1688       5.012190038127e-11       2.014690765711e-12      -4.619932872854e-12       0.000000000000e+00       7.273265670558e-16       1.012982170752e-17       2.884403464519e-17 
 1689       5.020234819061e-11       1.995845192646e-12      -4.622084111825e-12       0.000000000000e+00       7.255089658256e-16       9.951245439863e-18       2.855349436889e-17 
 1690       5.028271433623e-11       1.976980394232e-12      -4.623163703559e-12       0.000000000000e+00       7.236967725576e-16       9.779750871730e-18       2.826140346519e-17 
 1691       5.036292451230e-11       1.958102608929e-12      -4.623178117177e-12       0.000000000000e+00       7.218899698915e-16       9.614393663518e-18       2.796780122674e-17 
 1692       5.044290406336e-11       1.939218104546e-12      -4.622133865878e-12       0.000000000000e+00       7.200885402698e-16       9.454224915115e-18       2.767272714545e-17 
 1693       5.052257798380e-11       1.920333178289e-12      -4.620037507014e-12       0.000000000000e+00       7.182924659378e-16       9.298291159112e-18       2.737622091272e-17 
 1694       5.060187091729e-11       1.901454156799e-12      -4.616895642160e-12       0.000000000000e+00       7.165017289428e-16       9.145634354013e-18       2.707832241979e-17 
 1695       5.068070715637e-11       1.882587396200e-12      -4.612714917183e-12       0.000000000000e+00       7.147163111338e-16       8.995291877458e-18       2.677907175799e-17 
 1696       5.075901064181e-11       1.863739282140e-12      -4.607502022320e-12       0.000000000000e+00       7.129361941615e-16       8.846296519431e-18       2.647850921911e-17 
 1697       5.083670496221e-11       1.844916229834e-12      -4.601263692244e-12       0.000000000000e+00       7.111613594774e-16       8.697676475478e-18       2.617667529562e-17 
 1698       5.091371335340e-11       1.826124684106e-12      -4.594006706138e-12       0.000000000000e+00       7.093917883340e-16       8.548455339923e-18       2.587361068102e-17 
 1699       5.098995869796e-11       1.807371119436e-12      -4.585737887767e-12       0.000000000000e+00       7.076274617838e-16       8.397652099079e-18       2.556935627014e-17 
 1700       5.106536352471e-11       1.788662039999e-12      -4.576464105550e-12       0.000000000000e+00       7.058683606797e-16       8.244281124469e-18       2.526395315941e-17 
 1701       5.113985000818e-11       1.770003979713e-12      -4.566192272629e-12       0.000000000000e+00       7.041144656738e-16       8.087352166034e-18       2.495744264717e-17 
 1702       5.121333996810e-11       1.751403502275e-12      -4.554929346946e-12       0.000000000000e+00       7.023657572179e-16       7.925870345354e-18       2.464986623400e-17 
 1703       5.128575486888e-11       1.732867201211e-12      -4.542682331309e-12       0.000000000000e+00       7.006222155625e-16       7.758836148859e-18       2.434126562296e-17 
 1704       5.135701581911e-11       1.714401699917e-12      -4.529458273467e-12       0.000000000000e+00       6.988838207565e-16       7.585245421045e-18       2.403168271994e-17 
 1705       5.142704357100e-11       1.696013651700e-12      -4.515264266183e-12       0.000000000000e+00       6.971505526473e-16       7.404089357692e-18       2.372115963395e-17 
 1706       5.149575851995e-11       1.677709739825e-12      -4.500107447300e-12       0.000000000000e+00       6.954223908800e-16       7.214354499072e-18       2.340973867741e-17 
 1707       5.156308070393e-11       1.659496677554e-12      -4.483994999821e-12       0.000000000000e+00       6.936993148970e-16       7.015022723172e-18       2.309746236642e-17 
 1708       5.162892980304e-11       1.641381208193e-12      -4.466934151974e-12       0.000000000000e+00       6.919813039381e-16       6.805071238904e-18       2.278437342114e-17 
 1709       5.169322513897e-11       1.623370105133e-12      -4.448932177286e-12       0.000000000000e+00       6.902683370396e-16       6.583472579320e-18       2.247051476600e-17 
 1710       5.175588567449e-11       1.605470171894e-12      -4.429996394655e-12       0.000000000000e+00       6.885603930343e-16       6.349194594830e-18       2.215592953005e-17 
 1711       5.181683001291e-11       1.587688242167e-12      -4.410134168422e-12       0.000000000000e+00       6.868574505511e-16       6.101200446414e-18       2.184066104727e-17 
 1712       5.187597639761e-11       1.570031179859e-12      -4.389352908444e-12       0.000000000000e+00       6.851594880145e-16       5.838448598838e-18       2.152475285680e-17 
 1713       5.193324271146e-11       1.552505879134e-12      -4.367660070160e-12       0.000000000000e+00       6.834664836441e-16       5.559892813869e-18       2.120824870334e-17 
 1714       5.198855572260e-11       1.535118661860e-12      -4.345064644134e-12       0.000000000000e+00       6.817784170573e-16       5.264874321047e-18       2.089119122773e-17 
 1715       5.204187890883e-11       1.517873464220e-12      -4.321581638413e-12       0.000000000000e+00       6.800952740918e-16       4.954302004507e-18       2.057361802610e-17 
 1716       5.209318486972e-11       1.500773634708e-12      -4.297227634572e-12       0.000000000000e+00       6.784170420229e-16       4.629482277360e-18       2.025556555773e-17 
 1717       5.214244610172e-11       1.483822535336e-12      -4.272019301856e-12       0.000000000000e+00       6.767437079653e-16       4.291727827793e-18       1.993707045185e-17 
 1718       5.218963499812e-11       1.467023541658e-12      -4.245973397313e-12       0.000000000000e+00       6.750752588716e-16       3.942357628294e-18       1.961816950788e-17 
 1719       5.223472384883e-11       1.450380042785e-12      -4.219106765926e-12       0.000000000000e+00       6.734116815332e-16       3.582696944879e-18       1.929889969568e-17 
 1720       5.227768484031e-11       1.433895441403e-12      -4.191436340745e-12       0.000000000000e+00       6.717529625791e-16       3.214077346316e-18       1.897929815581e-17 
 1721       5.231849005535e-11       1.417573153796e-12      -4.162979143023e-12       0.000000000000e+00       6.700990884761e-16       2.837836713347e-18       1.865940219977e-17 
 1722       5.235711147304e-11       1.401416609862e-12      -4.133752282344e-12       0.000000000000e+00       6.684500455283e-16       2.455319247917e-18       1.833924931023e-17 
 1723       5.239352096853e-11       1.385429253127e-12      -4.103772956757e-12       0.000000000000e+00       6.668058198769e-16       2.067875482397e-18       1.801887714130e-17 
 1724       5.242769031295e-11       1.369614540775e-12      -4.073058452909e-12       0.000000000000e+00       6.651663974998e-16       1.676862288807e-18       1.769832351876e-17 
 1725       5.245959117326e-11       1.353975943653e-12      -4.041626146181e-12       0.000000000000e+00       6.635317642113e-16       1.283642888045e-18       1.737762644032e-17 
 1726       5.248919511209e-11       1.338516946300e-12      -4.009493500812e-12       0.000000000000e+00       6.619019056622e-16       8.895868591082e-19       1.705682407583e-17 
 1727       5.251647358764e-11       1.323241046961e-12      -3.976678070040e-12       0.000000000000e+00       6.602768073388e-16       4.960701483210e-19       1.673595476757e-17 
 1728       5.254139795351e-11       1.308151757605e-12      -3.943197496230e-12       0.000000000000e+00       6.586564545631e-16       1.044750785569e-19       1.641505703049e-17 
 1729       5.256393945859e-11       1.293252603948e-12      -3.909069511009e-12       0.000000000000e+00       6.570408324924e-16      -2.838096415350e-19       1.609416955243e-17 
 1730       5.258406924689e-11       1.278547125466e-12      -3.874311935397e-12       0.000000000000e+00       6.554299261191e-16      -6.673889083055e-19       1.577333119436e-17 
 1731       5.260175835741e-11       1.264038875416e-12      -3.838942679938e-12       0.000000000000e+00       6.538237202701e-16      -1.044861213880e-18       1.545258099069e-17 
 1732       5.261697772403e-11       1.249731420856e-12      -3.802979744837e-12       0.000000000000e+00       6.522221996068e-16      -1.414818636934e-18       1.513195814942e-17 
 1733       5.262969817534e-11       1.235628342662e-12      -3.766441220089e-12       0.000000000000e+00       6.506253486248e-16      -1.775846833469e-18       1.481150205249e-17 
 1734       5.263989043452e-11       1.221733235546e-12      -3.729345285612e-12       0.000000000000e+00       6.490331516532e-16      -2.126525027586e-18       1.449125225593e-17 
 1735       5.264752511919e-11       1.208049708076e-12      -3.691710211381e-12       0.000000000000e+00       6.474455928549e-16      -2.465426002261e-18       1.417124849017e-17 
 1736       5.265257274127e-11       1.194581382695e-12      -3.653554357559e-12       0.000000000000e+00       6.458626562259e-16      -2.791116090122e-18       1.385153066026e-17 
 1737       5.265500370687e-11       1.181331895736e-12      -3.614896174631e-12       0.000000000000e+00       6.442843255952e-16      -3.102155164222e-18       1.353213884613e-17 
 1738       5.265478831611e-11       1.168304897447e-12      -3.575754203536e-12       0.000000000000e+00       6.427105846243e-16      -3.397096628813e-18       1.321311330280e-17 
 1739       5.265189676300e-11       1.155504052003e-12      -3.536147075797e-12       0.000000000000e+00       6.411414168071e-16      -3.674487410127e-18       1.289449446069e-17 
 1740       5.264629913533e-11       1.142933037527e-12      -3.496093513659e-12       0.000000000000e+00       6.395768054696e-16      -3.932867947143e-18       1.257632292579e-17 
 1741       5.263796541449e-11       1.130595546111e-12      -3.455612330217e-12       0.000000000000e+00       6.380167337693e-16      -4.170772182369e-18       1.225863947997e-17 
 1742       5.262686547534e-11       1.118495283831e-12      -3.414722429549e-12       0.000000000000e+00       6.364611846954e-16      -4.386727552612e-18       1.194148508120e-17 
 1743       5.261296908609e-11       1.106635970768e-12      -3.373442806851e-12       0.000000000000e+00       6.349101410681e-16      -4.579254979758e-18       1.162490086378e-17 
 1744       5.259624590816e-11       1.095021341025e-12      -3.331792548569e-12       0.000000000000e+00       6.333635855386e-16      -4.746868861542e-18       1.130892813861e-17 
 1745       5.257666549601e-11       1.083655142748e-12      -3.289790832528e-12       0.000000000000e+00       6.318215005885e-16      -4.888077062327e-18       1.099360839342e-17 
 1746       5.255419729706e-11       1.072541138140e-12      -3.247456928069e-12       0.000000000000e+00       6.302838685296e-16      -5.001380903878e-18       1.067898329305e-17 
 1747       5.252881065149e-11       1.061683103484e-12      -3.204810196179e-12       0.000000000000e+00       6.287506715039e-16      -5.085275156137e-18       1.036509467964e-17 
 1748       5.250047479213e-11       1.051084829161e-12      -3.161870089625e-12       0.000000000000e+00       6.272218914830e-16      -5.138248027998e-18       1.005198457292e-17 
 1749       5.246915884434e-11       1.040750119666e-12      -3.118656153086e-12       0.000000000000e+00       6.256975102676e-16      -5.158781158080e-18       9.739695170429e-18 
 1750       5.243483182585e-11       1.030682793629e-12      -3.075188023284e-12       0.000000000000e+00       6.241775094879e-16      -5.145349605508e-18       9.428268847785e-18 
 1751       5.239746264659e-11       1.020886683833e-12      -3.031485429120e-12       0.000000000000e+00       6.226618706025e-16      -5.096421840682e-18       9.117748158916e-18 
 1752       5.235702010865e-11       1.011365637232e-12      -2.987568191803e-12       0.000000000000e+00       6.211505748988e-16      -5.010459736055e-18       8.808175836305e-18 
 1753       5.231348168122e-11       1.002122765638e-12      -2.943455609850e-12       0.000000000000e+00       6.196436048431e-16      -4.886338960001e-18       8.499591809418e-18 
 1754       5.226685990623e-11       9.931581909096e-13      -2.899164608201e-12       0.000000000000e+00       6.181409481453e-16      -4.724614013983e-18       8.192024232255e-18 
 1755       5.221717621289e-11       9.844712809789e-13      -2.854711573918e-12       0.000000000000e+00       6.166425937280e-16      -4.526263736361e-18       7.885498381392e-18 
 1756       5.216445216274e-11       9.760613974655e-13      -2.810112970026e-12       0.000000000000e+00       6.151485303779e-16      -4.292271864945e-18       7.580039631137e-18 
 1757       5.210870944980e-11       9.679278956648e-13      -2.765385335619e-12       0.000000000000e+00       6.136587467459e-16      -4.023627044169e-18       7.275673453661e-18 
 1758       5.204996990081e-11       9.600701245380e-13      -2.720545285975e-12       0.000000000000e+00       6.121732313469e-16      -3.721322832280e-18       6.972425419123e-18 
 1759       5.198825547543e-11       9.524874267010e-13      -2.675609512658e-12       0.000000000000e+00       6.106919725592e-16      -3.386357708519e-18       6.670321195804e-18 
 1760       5.192358826643e-11       9.451791384142e-13      -2.630594783628e-12       0.000000000000e+00       6.092149586247e-16      -3.019735080298e-18       6.369386550236e-18 
 1761       5.185599049991e-11       9.381445895711e-13      -2.585517943352e-12       0.000000000000e+00       6.077421776484e-16      -2.622463290391e-18       6.069647347329e-18 
 1762       5.178548453552e-11       9.313831036887e-13      -2.540395912910e-12       0.000000000000e+00       6.062736175982e-16      -2.195555624110e-18       5.771129550504e-18 
 1763       5.171209286661e-11       9.248939978956e-13      -2.495245690107e-12       0.000000000000e+00       6.048092663046e-16      -1.740030316490e-18       5.473859221817e-18 
 1764       5.163583812049e-11       9.186765829224e-13      -2.450084349577e-12       0.000000000000e+00       6.033491114606e-16      -1.256910559469e-18       5.177862522095e-18 
 1765       5.155674305861e-11       9.127301630906e-13      -2.404929042893e-12       0.000000000000e+00       6.018931406214e-16      -7.472245090753e-19       4.883165711061e-18 
 1766       5.147483057675e-11       9.070540363017e-13      -2.359796998678e-12       0.000000000000e+00       6.004413412041e-16      -2.120052926037e-19       4.589795147466e-18 
 1767       5.139012370528e-11       9.016474940270e-13      -2.314705522710e-12       0.000000000000e+00       5.989937004874e-16       3.477089841976e-19       4.297777289216e-18 
 1768       5.130264560927e-11       8.965098212968e-13      -2.269671998035e-12       0.000000000000e+00       5.975502056116e-16       9.308752299467e-19       4.007138693505e-18 
 1769       5.121241958880e-11       8.916402966894e-13      -2.224713885071e-12       0.000000000000e+00       5.961108435783e-16       1.536445360445e-18       3.717906016940e-18 
 1770       5.111946907909e-11       8.870381923210e-13      -2.179848721718e-12       0.000000000000e+00       5.946756012497e-16       2.163366291495e-18       3.430106015676e-18 
 1771       5.102381765073e-11       8.827027738346e-13      -2.135094123467e-12       0.000000000000e+00       5.932444653490e-16       2.810579931717e-18       3.143765545539e-18 
 1772       5.092548900988e-11       8.786333003895e-13      -2.090467783511e-12       0.000000000000e+00       5.918174224599e-16       3.477023175370e-18       2.858911562161e-18 
 1773       5.082450699850e-11       8.748290246507e-13      -2.045987472848e-12       0.000000000000e+00       5.903944590262e-16       4.161627895164e-18       2.575571121108e-18 
 1774       5.072089559450e-11       8.712891927781e-13      -2.001671040393e-12       0.000000000000e+00       5.889755613518e-16       4.863320935083e-18       2.293771378007e-18 
 1775       5.061467891200e-11       8.680130444159e-13      -1.957536413089e-12       0.000000000000e+00       5.875607156003e-16       5.581024103198e-18       2.013539588678e-18 
 1776       5.050588120149e-11       8.649998126821e-13      -1.913601596008e-12       0.000000000000e+00       5.861499077947e-16       6.313654164490e-18       1.734903109264e-18 
 1777       5.039452685008e-11       8.622487241575e-13      -1.869884672470e-12       0.000000000000e+00       5.847431238176e-16       7.060122833660e-18       1.457889396359e-18 
 1778       5.028064038165e-11       8.597589988754e-13      -1.826403804140e-12       0.000000000000e+00       5.833403494103e-16       7.819336767955e-18       1.182526007137e-18 
 1779       5.016424645711e-11       8.575298503106e-13      -1.783177231146e-12       0.000000000000e+00       5.819415701729e-16       8.590197559981e-18       9.088405994827e-19 
 1780       5.004536987457e-11       8.555604853691e-13      -1.740223272182e-12       0.000000000000e+00       5.805467715643e-16       9.371601730519e-18       6.368609321218e-19 
 1781       4.992403556953e-11       8.538501043771e-13      -1.697560324621e-12       0.000000000000e+00       5.791559389013e-16       1.016244072135e-17       3.666148647482e-19 
 1782       4.980026861513e-11       8.523979010705e-13      -1.655206864618e-12       0.000000000000e+00       5.777690573592e-16       1.096160088806e-17       9.813035815520e-20 
 1783       4.967409422234e-11       8.512030625843e-13      -1.613181447223e-12       0.000000000000e+00       5.763861119708e-16       1.176796349287e-17      -1.685645256357e-19 
 1784       4.954553774013e-11       8.502647694419e-13      -1.571502706487e-12       0.000000000000e+00       5.750070876265e-16       1.258040469745e-17      -4.334416232450e-19 
 1785       4.941462465570e-11       8.495821955441e-13      -1.530189355574e-12       0.000000000000e+00       5.736319690741e-16       1.339779555574e-17      -6.964726698059e-19 
 1786       4.928138059472e-11       8.491545081593e-13      -1.489260186865e-12       0.000000000000e+00       5.722607409184e-16       1.421900200674e-17      -9.576292988346e-19 
 1787       4.914583132144e-11       8.489808679117e-13      -1.448734072069e-12       0.000000000000e+00       5.708933876212e-16       1.504288486739e-17      -1.216883042101e-18 
 1788       4.900800273902e-11       8.490604287717e-13      -1.408629962332e-12       0.000000000000e+00       5.695298935006e-16       1.586829982531e-17      -1.474205329500e-18 
 1789       4.886792088960e-11       8.493923380445e-13      -1.368966888344e-12       0.000000000000e+00       5.681702427315e-16       1.669409743168e-17      -1.729567488919e-18 
 1790       4.872561195462e-11       8.499757363597e-13      -1.329763960448e-12       0.000000000000e+00       5.668144193444e-16       1.751912309402e-17      -1.982940746112e-18 
 1791       4.858110225495e-11       8.508097576607e-13      -1.291040368751e-12       0.000000000000e+00       5.654624072261e-16       1.834221706903e-17      -2.234296224570e-18 
 1792       4.843442194270e-11       8.518930706383e-13      -1.252813363574e-12       0.000000000000e+00       5.641141912622e-16       1.916241733794e-17      -2.483608293591e-18 
 1793       4.828561610897e-11       8.532224989580e-13      -1.215092178569e-12       0.000000000000e+00       5.627697607781e-16       1.997957005835e-17      -2.730864642666e-18 
 1794       4.813473376724e-11       8.547943897444e-13      -1.177884058199e-12       0.000000000000e+00       5.614291061259e-16       2.079372408292e-17      -2.976056289100e-18 
 1795       4.798182417030e-11       8.566050710865e-13      -1.141196272917e-12       0.000000000000e+00       5.600922175432e-16       2.160492852974e-17      -3.219174237279e-18 
 1796       4.782693681063e-11       8.586508520099e-13      -1.105036119204e-12       0.000000000000e+00       5.587590851532e-16       2.241323278267e-17      -3.460209478657e-18 
 1797       4.767012142077e-11       8.609280224491e-13      -1.069410919600e-12       0.000000000000e+00       5.574296989641e-16       2.321868649178e-17      -3.699152991759e-18 
 1798       4.751142797359e-11       8.634328532194e-13      -1.034328022734e-12       0.000000000000e+00       5.561040488691e-16       2.402133957371e-17      -3.935995742174e-18 
 1799       4.735090668273e-11       8.661615959895e-13      -9.997948033634e-13       0.000000000000e+00       5.547821246462e-16       2.482124221210e-17      -4.170728682546e-18 
 1800       4.718860800284e-11       8.691104832535e-13      -9.658186624021e-13       0.000000000000e+00       5.534639159580e-16       2.561844485796e-17      -4.403342752577e-18 
