# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  408       2.263067105534e-10       2.763943043368e-12      -4.052904888268e-12       0.000000000000e+00       1.485631943670e-13       1.664705522306e-14       1.910740647761e-15 
  409       2.266016460081e-10       2.752294098655e-12      -4.274333324282e-12       0.000000000000e+00       1.473313693758e-13       1.632509495182e-14       1.897598371286e-15 
  410       2.269438889189e-10       2.740157107889e-12      -4.492876635534e-12       0.000000000000e+00       1.461126929857e-13       1.600817149665e-14       1.884353583260e-15 
  411       2.273326276456e-10       2.727538314631e-12      -4.708443236066e-12       0.000000000000e+00       1.449070065722e-13       1.569624339006e-14       1.871008786636e-15 
  412       2.277670240882e-10       2.714444160214e-12      -4.920940664728e-12       0.000000000000e+00       1.437141432644e-13       1.538926676185e-14       1.857566528524e-15 
  413       2.282462135034e-10       2.700881285066e-12      -5.130275581984e-12       0.000000000000e+00       1.425339278818e-13       1.508719532075e-14       1.844029400423e-15 
  414       2.287693043217e-10       2.686856530021e-12      -5.336353766729e-12       0.000000000000e+00       1.413661768711e-13       1.478998033601e-14       1.830400038444e-15 
  415       2.293353779635e-10       2.672376937646e-12      -5.539080113091e-12       0.000000000000e+00       1.402106982428e-13       1.449757061907e-14       1.816681123539e-15 
  416       2.299434886566e-10       2.657449753555e-12      -5.738358627240e-12       0.000000000000e+00       1.390672915080e-13       1.420991250516e-14       1.802875381727e-15 
  417       2.305926632521e-10       2.642082427727e-12      -5.934092424201e-12       0.000000000000e+00       1.379357476152e-13       1.392694983492e-14       1.788985584322e-15 
  418       2.312819010420e-10       2.626282615831e-12      -6.126183724662e-12       0.000000000000e+00       1.368158488871e-13       1.364862393604e-14       1.775014548161e-15 
  419       2.320101735752e-10       2.610058180536e-12      -6.314533851778e-12       0.000000000000e+00       1.357073689574e-13       1.337487360487e-14       1.760965135827e-15 
  420       2.327764244746e-10       2.593417192838e-12      -6.499043227985e-12       0.000000000000e+00       1.346100727075e-13       1.310563508804e-14       1.746840255882e-15 
  421       2.335795692537e-10       2.576367933372e-12      -6.679611371808e-12       0.000000000000e+00       1.335237162031e-13       1.284084206413e-14       1.732642863087e-15 
  422       2.344184951335e-10       2.558918893737e-12      -6.856136894669e-12       0.000000000000e+00       1.324480466313e-13       1.258042562524e-14       1.718375958637e-15 
  423       2.352920608590e-10       2.541078777809e-12      -7.028517497696e-12       0.000000000000e+00       1.313828022373e-13       1.232431425862e-14       1.704042590380e-15 
  424       2.361990965161e-10       2.522856503064e-12      -7.196649968530e-12       0.000000000000e+00       1.303277122607e-13       1.207243382834e-14       1.689645853050e-15 
  425       2.371384033483e-10       2.504261201895e-12      -7.360430178137e-12       0.000000000000e+00       1.292824968730e-13       1.182470755688e-14       1.675188888492e-15 
  426       2.381087535733e-10       2.485302222932e-12      -7.519753077618e-12       0.000000000000e+00       1.282468671138e-13       1.158105600675e-14       1.660674885887e-15 
  427       2.391089972187e-10       2.465989070965e-12      -7.674527062591e-12       0.000000000000e+00       1.272205748753e-13       1.134140818305e-14       1.646106740157e-15 
  428       2.401383870054e-10       2.446331221790e-12      -7.824717611103e-12       0.000000000000e+00       1.262035648569e-13       1.110573529468e-14       1.631486013905e-15 
  429       2.411962641570e-10       2.426338303658e-12      -7.970305124085e-12       0.000000000000e+00       1.251958276559e-13       1.087401810561e-14       1.616813940603e-15 
  430       2.422819522665e-10       2.406020159371e-12      -8.111270698134e-12       0.000000000000e+00       1.241973501572e-13       1.064623590668e-14       1.602091763231e-15 
  431       2.433947571843e-10       2.385386847566e-12      -8.247596131755e-12       0.000000000000e+00       1.232081155022e-13       1.042236650460e-14       1.587320734275e-15 
  432       2.445339669043e-10       2.364448643991e-12      -8.379263931607e-12       0.000000000000e+00       1.222281030591e-13       1.020238621077e-14       1.572502115736e-15 
  433       2.456988514511e-10       2.343216042779e-12      -8.506257318743e-12       0.000000000000e+00       1.212572883925e-13       9.986269830294e-15       1.557637179127e-15 
  434       2.468886627676e-10       2.321699757736e-12      -8.628560234854e-12       0.000000000000e+00       1.202956432324e-13       9.773990650870e-15       1.542727205477e-15 
  435       2.481026346009e-10       2.299910723610e-12      -8.746157348511e-12       0.000000000000e+00       1.193431354446e-13       9.565520431716e-15       1.527773485337e-15 
  436       2.493399823905e-10       2.277860097375e-12      -8.859034061408e-12       0.000000000000e+00       1.183997289997e-13       9.360829392504e-15       1.512777318778e-15 
  437       2.505999031544e-10       2.255559259509e-12      -8.967176514608e-12       0.000000000000e+00       1.174653839432e-13       9.159886202287e-15       1.497740015397e-15 
  438       2.518815753764e-10       2.233019815268e-12      -9.070571594779e-12       0.000000000000e+00       1.165400563650e-13       8.962657968421e-15       1.482662894315e-15 
  439       2.531841588934e-10       2.210253595973e-12      -9.169206940443e-12       0.000000000000e+00       1.156236983687e-13       8.769110225499e-15       1.467547284185e-15 
  440       2.545067947818e-10       2.187272660279e-12      -9.263070948216e-12       0.000000000000e+00       1.147162580416e-13       8.579206924270e-15       1.452394523194e-15 
  441       2.558486052450e-10       2.164089295461e-12      -9.352152779053e-12       0.000000000000e+00       1.138176794242e-13       8.392910420573e-15       1.437205959060e-15 
  442       2.572086935002e-10       2.140716018689e-12      -9.436442364486e-12       0.000000000000e+00       1.129279024800e-13       8.210181464258e-15       1.421982949040e-15 
  443       2.585861436656e-10       2.117165578304e-12      -9.515930412873e-12       0.000000000000e+00       1.120468630647e-13       8.030979188118e-15       1.406726859932e-15 
  444       2.599800206468e-10       2.093450955104e-12      -9.590608415637e-12       0.000000000000e+00       1.111744928963e-13       7.855261096812e-15       1.391439068075e-15 
  445       2.613893700246e-10       2.069585363614e-12      -9.660468653508e-12       0.000000000000e+00       1.103107195244e-13       7.682983055793e-15       1.376120959354e-15 
  446       2.628132179416e-10       2.045582253370e-12      -9.725504202771e-12       0.000000000000e+00       1.094554663001e-13       7.514099280236e-15       1.360773929202e-15 
  447       2.642505709889e-10       2.021455310197e-12      -9.785708941502e-12       0.000000000000e+00       1.086086523452e-13       7.348562323963e-15       1.345399382601e-15 
  448       2.657004160939e-10       1.997218457485e-12      -9.841077555815e-12       0.000000000000e+00       1.077701925224e-13       7.186323068373e-15       1.329998734087e-15 
  449       2.671617204065e-10       1.972885857469e-12      -9.891605546106e-12       0.000000000000e+00       1.069399974045e-13       7.027330711365e-15       1.314573407750e-15 
  450       2.686334311865e-10       1.948471912507e-12      -9.937289233291e-12       0.000000000000e+00       1.061179732441e-13       6.871532756267e-15       1.299124837241e-15 
  451       2.701144756906e-10       1.923991266360e-12      -9.978125765052e-12       0.000000000000e+00       1.053040219434e-13       6.718875000764e-15       1.283654465770e-15 
  452       2.716037610592e-10       1.899458805468e-12      -1.001411312208e-11       0.000000000000e+00       1.044980410236e-13       6.569301525821e-15       1.268163746108e-15 
  453       2.731001742037e-10       1.874889660231e-12      -1.004525012432e-11       0.000000000000e+00       1.036999235947e-13       6.422754684614e-15       1.252654140594e-15 
  454       2.746025816931e-10       1.850299206286e-12      -1.007153643720e-11       0.000000000000e+00       1.029095583251e-13       6.279175091456e-15       1.237127121137e-15 
  455       2.761098296416e-10       1.825703065784e-12      -1.009297257791e-11       0.000000000000e+00       1.021268294112e-13       6.138501610722e-15       1.221584169213e-15 
  456       2.776207435948e-10       1.801117108674e-12      -1.010955992158e-11       0.000000000000e+00       1.013516165469e-13       6.000671345777e-15       1.206026775875e-15 
  457       2.791341284173e-10       1.776557453973e-12      -1.012130070761e-11       0.000000000000e+00       1.005837948934e-13       5.865619627903e-15       1.190456441750e-15 
  458       2.806487681798e-10       1.752040471054e-12      -1.012819804582e-11       0.000000000000e+00       9.982323504887e-14       5.733280005225e-15       1.174874677044e-15 
  459       2.821634260453e-10       1.727582780916e-12      -1.013025592276e-11       0.000000000000e+00       9.906980301788e-14       5.603584231642e-15       1.159283001546e-15 
  460       2.836768441571e-10       1.703201257469e-12      -1.012747920794e-11       0.000000000000e+00       9.832336018117e-14       5.476462255746e-15       1.143682944626e-15 
  461       2.851877435251e-10       1.678913028808e-12      -1.011987366005e-11       0.000000000000e+00       9.758376326521e-14       5.351842209756e-15       1.128076045242e-15 
  462       2.866948239132e-10       1.654735478493e-12      -1.010744593322e-11       0.000000000000e+00       9.685086431189e-14       5.229650398442e-15       1.112463851942e-15 
  463       2.881967637258e-10       1.630686246828e-12      -1.009020358326e-11       0.000000000000e+00       9.612451064807e-14       5.109811288053e-15       1.096847922863e-15 
  464       2.896922198955e-10       1.606783232141e-12      -1.006815507389e-11       0.000000000000e+00       9.540454485529e-14       4.992247495241e-15       1.081229825739e-15 
  465       2.911798277695e-10       1.583044592058e-12      -1.004130978301e-11       0.000000000000e+00       9.469080473933e-14       4.876879775992e-15       1.065611137898e-15 
  466       2.926583548997e-10       1.559487326158e-12      -1.000968416770e-11       0.000000000000e+00       9.398315045363e-14       4.763641484665e-15       1.049993433775e-15 
  467       2.941271679218e-10       1.536122972666e-12      -9.973320458146e-12       0.000000000000e+00       9.328154686251e-14       4.652522470094e-15       1.034378246995e-15 
  468       2.955857800199e-10       1.512961780012e-12      -9.932268559261e-12       0.000000000000e+00       9.258598368781e-14       4.543526527211e-15       1.018767107110e-15 
  469       2.970336983125e-10       1.490014113825e-12      -9.886579954216e-12       0.000000000000e+00       9.189644857207e-14       4.436657047639e-15       1.003161551985e-15 
  470       2.984704238240e-10       1.467290457423e-12      -9.836307714090e-12       0.000000000000e+00       9.121292706311e-14       4.331917016602e-15       9.875631277861e-16 
  471       2.998954514569e-10       1.444801412312e-12      -9.781506507510e-12       0.000000000000e+00       9.053540259864e-14       4.229309009831e-15       9.719733889854e-16 
  472       3.013082699637e-10       1.422557698682e-12      -9.722232610288e-12       0.000000000000e+00       8.986385649087e-14       4.128835190469e-15       9.563938983507e-16 
  473       3.027083619186e-10       1.400570155900e-12      -9.658543915062e-12       0.000000000000e+00       8.919826791110e-14       4.030497305975e-15       9.408262269432e-16 
  474       3.040952036892e-10       1.378849743012e-12      -9.590499940932e-12       0.000000000000e+00       8.853861387431e-14       3.934296685033e-15       9.252719541127e-16 
  475       3.054682654089e-10       1.357407539236e-12      -9.518161843101e-12       0.000000000000e+00       8.788486922379e-14       3.840234234457e-15       9.097326674938e-16 
  476       3.068270109482e-10       1.336254744458e-12      -9.441592422514e-12       0.000000000000e+00       8.723700661571e-14       3.748310436095e-15       8.942099630012e-16 
  477       3.081708978869e-10       1.315402679727e-12      -9.360856135495e-12       0.000000000000e+00       8.659499650373e-14       3.658525343739e-15       8.787054448255e-16 
  478       3.094993774858e-10       1.294862787754e-12      -9.276019103386e-12       0.000000000000e+00       8.595880712361e-14       3.570878580027e-15       8.632207254290e-16 
  479       3.108118946587e-10       1.274646633410e-12      -9.187149122190e-12       0.000000000000e+00       8.532840447781e-14       3.485369333349e-15       8.477574255410e-16 
  480       3.121078879442e-10       1.254765904214e-12      -9.094315672203e-12       0.000000000000e+00       8.470375232006e-14       3.401996354756e-15       8.323171741540e-16 
  481       3.133867894774e-10       1.235232410840e-12      -8.997589927658e-12       0.000000000000e+00       8.408481214001e-14       3.320757954864e-15       8.169016085191e-16 
  482       3.146480249622e-10       1.216058087603e-12      -8.897044766363e-12       0.000000000000e+00       8.347154314777e-14       3.241652000761e-15       8.015123741418e-16 
  483       3.158910136426e-10       1.197254992965e-12      -8.792754779337e-12       0.000000000000e+00       8.286390225858e-14       3.164675912909e-15       7.861511247775e-16 
  484       3.171151682751e-10       1.178835310022e-12      -8.684796280453e-12       0.000000000000e+00       8.226184407735e-14       3.089826662057e-15       7.708195224274e-16 
  485       3.183198951001e-10       1.160811347008e-12      -8.573247316073e-12       0.000000000000e+00       8.166532088329e-14       3.017100766138e-15       7.555192373342e-16 
  486       3.195045938141e-10       1.143195537784e-12      -8.458187674691e-12       0.000000000000e+00       8.107428261451e-14       2.946494287185e-15       7.402519479775e-16 
  487       3.206686575415e-10       1.126000442342e-12      -8.339698896568e-12       0.000000000000e+00       8.048867685260e-14       2.878002828228e-15       7.250193410700e-16 
  488       3.218114728063e-10       1.109238747296e-12      -8.217864283371e-12       0.000000000000e+00       7.990844880726e-14       2.811621530205e-15       7.098231115527e-16 
  489       3.229324195041e-10       1.092923266377e-12      -8.092768907815e-12       0.000000000000e+00       7.933354130088e-14       2.747345068866e-15       6.946649625907e-16 
  490       3.240308708739e-10       1.077066940935e-12      -7.964499623301e-12       0.000000000000e+00       7.876389475314e-14       2.685167651681e-15       6.795466055691e-16 
  491       3.251061934702e-10       1.061682840432e-12      -7.833145073551e-12       0.000000000000e+00       7.819944716562e-14       2.625083014741e-15       6.644697600887e-16 
  492       3.261577471344e-10       1.046784162935e-12      -7.698795702253e-12       0.000000000000e+00       7.764013410639e-14       2.567084419672e-15       6.494361539613e-16 
  493       3.271848849672e-10       1.032384235618e-12      -7.561543762693e-12       0.000000000000e+00       7.708588869463e-14       2.511164650532e-15       6.344475232057e-16 
  494       3.281869532999e-10       1.018496515256e-12      -7.421483327399e-12       0.000000000000e+00       7.653664158520e-14       2.457316010724e-15       6.195056120435e-16 
  495       3.291632916668e-10       1.005134588719e-12      -7.278710297781e-12       0.000000000000e+00       7.599232095326e-14       2.405530319896e-15       6.046121728944e-16 
  496       3.301132327767e-10       9.923121734715e-13      -7.133322413762e-12       0.000000000000e+00       7.545285247887e-14       2.355798910854e-15       5.897689663723e-16 
  497       3.310361024851e-10       9.800431180677e-13      -6.985419263425e-12       0.000000000000e+00       7.491815933158e-14       2.308112626461e-15       5.749777612807e-16 
  498       3.319312197654e-10       9.683414026465e-13      -6.835102292649e-12       0.000000000000e+00       7.438816215504e-14       2.262461816546e-15       5.602403346085e-16 
  499       3.327978966818e-10       9.572211394289e-13      -6.682474814747e-12       0.000000000000e+00       7.386277905161e-14       2.218836334811e-15       5.455584715258e-16 
  500       3.336354383601e-10       9.466965732143e-13      -6.527642020105e-12       0.000000000000e+00       7.334192556693e-14       2.177225535734e-15       5.309339653793e-16 
  501       3.344431429604e-10       9.367820818761e-13      -6.370710985821e-12       0.000000000000e+00       7.282551467453e-14       2.137618271479e-15       5.163686176883e-16 
  502       3.352203016484e-10       9.274921768584e-13      -6.211790685346e-12       0.000000000000e+00       7.231345676046e-14       2.100002888797e-15       5.018642381403e-16 
  503       3.359661985675e-10       9.188415036722e-13      -6.050991998120e-12       0.000000000000e+00       7.180565960787e-14       2.064367225936e-15       4.874226445865e-16 
  504       3.366801108107e-10       9.108448423914e-13      -5.888427719211e-12       0.000000000000e+00       7.130202838157e-14       2.030698609544e-15       4.730456630377e-16 
  505       3.373614316357e-10       9.035150532322e-13      -5.724206572719e-12       0.000000000000e+00       7.080248091744e-14       1.998981643004e-15       4.587349285184e-16 
  506       3.380100440715e-10       8.968568471914e-13      -5.558415042719e-12       0.000000000000e+00       7.030699410608e-14       1.969191507637e-15       4.444912813280e-16 
  507       3.386259580196e-10       8.908728369242e-13      -5.391135037885e-12       0.000000000000e+00       6.981555881503e-14       1.941300462415e-15       4.303153533781e-16 
  508       3.392091880137e-10       8.855655749636e-13      -5.222449847192e-12       0.000000000000e+00       6.932816469669e-14       1.915280030956e-15       4.162077656631e-16 
  509       3.397597532495e-10       8.809375532521e-13      -5.052444146740e-12       0.000000000000e+00       6.884480018014e-14       1.891100997398e-15       4.021691281628e-16 
  510       3.402776776144e-10       8.769912026728e-13      -4.881204006579e-12       0.000000000000e+00       6.836545246288e-14       1.868733402265e-15       3.882000397444e-16 
  511       3.407629897175e-10       8.737288925805e-13      -4.708816897528e-12       0.000000000000e+00       6.789010750266e-14       1.848146538337e-15       3.743010880645e-16 
  512       3.412157229187e-10       8.711529303328e-13      -4.535371698005e-12       0.000000000000e+00       6.741875000924e-14       1.829308946515e-15       3.604728494717e-16 
  513       3.416359153592e-10       8.692655608219e-13      -4.360958700839e-12       0.000000000000e+00       6.695136343617e-14       1.812188411697e-15       3.467158889085e-16 
  514       3.420236099906e-10       8.680689660050e-13      -4.185669620104e-12       0.000000000000e+00       6.648792997262e-14       1.796751958640e-15       3.330307598132e-16 
  515       3.423788546053e-10       8.675652644363e-13      -4.009597597936e-12       0.000000000000e+00       6.602843053513e-14       1.782965847832e-15       3.194180040227e-16 
  516       3.427017018656e-10       8.677565107977e-13      -3.832837211357e-12       0.000000000000e+00       6.557284475940e-14       1.770795571359e-15       3.058781516742e-16 
  517       3.429922093338e-10       8.686446954302e-13      -3.655484479096e-12       0.000000000000e+00       6.512115099209e-14       1.760205848777e-15       2.924117211076e-16 
  518       3.432504395017e-10       8.702317438651e-13      -3.477636868417e-12       0.000000000000e+00       6.467332628261e-14       1.751160622976e-15       2.790192187673e-16 
  519       3.434764598207e-10       8.725195163553e-13      -3.299393301937e-12       0.000000000000e+00       6.422934637490e-14       1.743623056053e-15       2.657011391049e-16 
  520       3.436703427313e-10       8.755098074064e-13      -3.120854164452e-12       0.000000000000e+00       6.378918569921e-14       1.737555525179e-15       2.524579644811e-16 
  521       3.438321656928e-10       8.792043453080e-13      -2.942121309758e-12       0.000000000000e+00       6.335281736390e-14       1.732919618466e-15       2.392901650679e-16 
  522       3.439620112132e-10       8.836047916649e-13      -2.763298067476e-12       0.000000000000e+00       6.292021314723e-14       1.729676130840e-15       2.261981987506e-16 
  523       3.440599668788e-10       8.887127409283e-13      -2.584489249871e-12       0.000000000000e+00       6.249134348912e-14       1.727785059905e-15       2.131825110304e-16 
  524       3.441261253840e-10       8.945297199270e-13      -2.405801158681e-12       0.000000000000e+00       6.206617748299e-14       1.727205601817e-15       2.002435349260e-16 
  525       3.441605845611e-10       9.010571873987e-13      -2.227341591934e-12       0.000000000000e+00       6.164468286748e-14       1.727896147145e-15       1.873816908763e-16 
  526       3.441634474100e-10       9.082965335212e-13      -2.049219850775e-12       0.000000000000e+00       6.122682601831e-14       1.729814276750e-15       1.745973866423e-16 
  527       3.441348221278e-10       9.162490794436e-13      -1.871546746286e-12       0.000000000000e+00       6.081257193999e-14       1.732916757644e-15       1.618910172093e-16 
  528       3.440748221387e-10       9.249160768174e-13      -1.694434606311e-12       0.000000000000e+00       6.040188425769e-14       1.737159538864e-15       1.492629646890e-16 
  529       3.439835661239e-10       9.342987073281e-13      -1.517997282280e-12       0.000000000000e+00       5.999472520895e-14       1.742497747342e-15       1.367135982220e-16 
  530       3.438611780509e-10       9.443980822258e-13      -1.342350156027e-12       0.000000000000e+00       5.959105563553e-14       1.748885683769e-15       1.242432738795e-16 
  531       3.437077872036e-10       9.552152418572e-13      -1.167610146619e-12       0.000000000000e+00       5.919083497516e-14       1.756276818467e-15       1.118523345658e-16 
  532       3.435235282119e-10       9.667511551959e-13      -9.938957171752e-13       0.000000000000e+00       5.879402125333e-14       1.764623787256e-15       9.954110992040e-17 
  533       3.433085410814e-10       9.790067193747e-13      -8.213268816902e-13       0.000000000000e+00       5.840057107510e-14       1.773878387326e-15       8.730991622006e-17 
  534       3.430629712235e-10       9.919827592157e-13      -6.500252118583e-13       0.000000000000e+00       5.801043961686e-14       1.783991573102e-15       7.515905628114e-17 
  535       3.427869694845e-10       1.005680026763e-12      -4.801138438958e-13       0.000000000000e+00       5.762358061814e-14       1.794913452114e-15       6.308881936167e-17 
  536       3.424806921759e-10       1.020099200811e-12      -3.117174853635e-13       0.000000000000e+00       5.723994637339e-14       1.806593280866e-15       5.109948106352e-17 
  537       3.421443011039e-10       1.035240886440e-12      -1.449624219903e-13       0.000000000000e+00       5.685948772375e-14       1.818979460706e-15       3.919130323461e-17 
  538       3.417779635992e-10       1.051105614543e-12       2.002347550411e-14       0.000000000000e+00       5.648215404888e-14       1.832019533691e-15       2.736453387107e-17 
  539       3.413818525465e-10       1.067693841361e-12       1.831107445865e-13       0.000000000000e+00       5.610789325869e-14       1.845660178462e-15       1.561940701938e-17 
  540       3.409561464148e-10       1.085005948010e-12       3.441683240869e-13       0.000000000000e+00       5.573665178519e-14       1.859847206104e-15       3.956142678580e-18 
  541       3.405010292866e-10       1.103042240017e-12       5.030635473758e-13       0.000000000000e+00       5.536837457421e-14       1.874525556025e-15      -7.625053297563e-18 
  542       3.400166908878e-10       1.121802946845e-12       6.596621355410e-13       0.000000000000e+00       5.500300507725e-14       1.889639291814e-15      -1.912398929841e-17 
  543       3.395033266177e-10       1.141288221432e-12       8.138281905651e-13       0.000000000000e+00       5.464048524324e-14       1.905131597121e-15      -3.054048805425e-17 
  544       3.389611747175e-10       1.161496819714e-12       9.654385930623e-13       0.000000000000e+00       5.428076454716e-14       1.920954632491e-15      -4.187430266999e-17 
  545       3.383906288104e-10       1.182422101339e-12       1.114426632800e-12       0.000000000000e+00       5.392382735817e-14       1.937099404202e-15      -5.312486205802e-17 
  546       3.377921284320e-10       1.204055921011e-12       1.260739532230e-12       0.000000000000e+00       5.356966628766e-14       1.953566686546e-15      -6.429151888638e-17 
  547       3.371661222080e-10       1.226389937815e-12       1.404324146559e-12       0.000000000000e+00       5.321827321405e-14       1.970357233015e-15      -7.537363309031e-17 
  548       3.365130678990e-10       1.249415614207e-12       1.545126962758e-12       0.000000000000e+00       5.286963927832e-14       1.987471776169e-15      -8.637057193605e-17 
  549       3.358334324454e-10       1.273124215016e-12       1.683094098568e-12       0.000000000000e+00       5.252375487939e-14       2.004911027490e-15      -9.728171008463e-17 
  550       3.351276920121e-10       1.297506806437e-12       1.818171301506e-12       0.000000000000e+00       5.218060966956e-14       2.022675677245e-15      -1.081064296557e-16 
  551       3.343963320333e-10       1.322554255031e-12       1.950303947876e-12       0.000000000000e+00       5.184019255003e-14       2.040766394344e-15      -1.188441202913e-16 
  552       3.336398472572e-10       1.348257226722e-12       2.079437041773e-12       0.000000000000e+00       5.150249166626e-14       2.059183826202e-15      -1.294941792197e-16 
  553       3.328587417907e-10       1.374606185791e-12       2.205515214092e-12       0.000000000000e+00       5.116749440347e-14       2.077928598597e-15      -1.400560113192e-16 
  554       3.320535291446e-10       1.401591393875e-12       2.328482721534e-12       0.000000000000e+00       5.083518738205e-14       2.097001315531e-15      -1.505290291818e-16 
  555       3.312247322779e-10       1.429202908966e-12       2.448283445615e-12       0.000000000000e+00       5.050555645303e-14       2.116402559090e-15      -1.609126531774e-16 
  556       3.303728836425e-10       1.457430584402e-12       2.564860891672e-12       0.000000000000e+00       5.017858669353e-14       2.136132889304e-15      -1.712063115171e-16 
  557       3.294985252287e-10       1.486264067872e-12       2.678158187869e-12       0.000000000000e+00       4.985426240216e-14       2.156192844007e-15      -1.814094403172e-16 
  558       3.286022086091e-10       1.515692800404e-12       2.788118084210e-12       0.000000000000e+00       4.953256709452e-14       2.176582938695e-15      -1.915214836632e-16 
  559       3.276844949840e-10       1.545706015370e-12       2.894682951538e-12       0.000000000000e+00       4.921348349863e-14       2.197303666389e-15      -2.015418936734e-16 
  560       3.267459552257e-10       1.576292737478e-12       2.997794780549e-12       0.000000000000e+00       4.889699355034e-14       2.218355497495e-15      -2.114701305627e-16 
  561       3.257871699237e-10       1.607441781771e-12       3.097395180795e-12       0.000000000000e+00       4.858307838883e-14       2.239738879659e-15      -2.213056627064e-16 
  562       3.248087294293e-10       1.639141752623e-12       3.193425379694e-12       0.000000000000e+00       4.827171835200e-14       2.261454237635e-15      -2.310479667041e-16 
  563       3.238112339000e-10       1.671381042737e-12       3.285826221538e-12       0.000000000000e+00       4.796289297196e-14       2.283501973137e-15      -2.406965274436e-16 
  564       3.227952933452e-10       1.704147832140e-12       3.374538166496e-12       0.000000000000e+00       4.765658097046e-14       2.305882464705e-15      -2.502508381643e-16 
  565       3.217615276699e-10       1.737430087183e-12       3.459501289625e-12       0.000000000000e+00       4.735276025433e-14       2.328596067559e-15      -2.597104005214e-16 
  566       3.207105667202e-10       1.771215559535e-12       3.540655279877e-12       0.000000000000e+00       4.705140791091e-14       2.351643113468e-15      -2.690747246496e-16 
  567       3.196430503278e-10       1.805491785182e-12       3.617939439104e-12       0.000000000000e+00       4.675250020355e-14       2.375023910598e-15      -2.783433292268e-16 
  568       3.185596283549e-10       1.840246083423e-12       3.691292681069e-12       0.000000000000e+00       4.645601256698e-14       2.398738743384e-15      -2.875157415381e-16 
  569       3.174609607387e-10       1.875465555865e-12       3.760653530449e-12       0.000000000000e+00       4.616191960281e-14       2.422787872381e-15      -2.965914975392e-16 
  570       3.163477175366e-10       1.911137085426e-12       3.825960121846e-12       0.000000000000e+00       4.587019507497e-14       2.447171534129e-15      -3.055701419208e-16 
  571       3.152205789705e-10       1.947247335324e-12       3.887150198792e-12       0.000000000000e+00       4.558081190514e-14       2.471889941010e-15      -3.144512281720e-16 
  572       3.140802354720e-10       1.983782748080e-12       3.944161112757e-12       0.000000000000e+00       4.529374216817e-14       2.496943281110e-15      -3.232343186440e-16 
  573       3.129273877270e-10       2.020729544514e-12       3.996929822156e-12       0.000000000000e+00       4.500895708759e-14       2.522331718077e-15      -3.319189846142e-16 
  574       3.117627467202e-10       2.058073722738e-12       4.045392891358e-12       0.000000000000e+00       4.472642703100e-14       2.548055390986e-15      -3.405048063502e-16 
  575       3.105870337803e-10       2.095801057157e-12       4.089486489691e-12       0.000000000000e+00       4.444612150554e-14       2.574114414190e-15      -3.489913731728e-16 
  576       3.094009806248e-10       2.133897097466e-12       4.129146390449e-12       0.000000000000e+00       4.416800915334e-14       2.600508877188e-15      -3.573782835206e-16 
  577       3.082053294042e-10       2.172347167645e-12       4.164307969902e-12       0.000000000000e+00       4.389205774694e-14       2.627238844483e-15      -3.656651450134e-16 
  578       3.070008327474e-10       2.211136364955e-12       4.194906206301e-12       0.000000000000e+00       4.361823418474e-14       2.654304355439e-15      -3.738515745163e-16 
  579       3.057882538061e-10       2.250249558938e-12       4.220875678888e-12       0.000000000000e+00       4.334650448649e-14       2.681705424143e-15      -3.819371982030e-16 
  580       3.045683662999e-10       2.289671390413e-12       4.242150566899e-12       0.000000000000e+00       4.307683378867e-14       2.709442039267e-15      -3.899216516203e-16 
  581       3.033419545606e-10       2.329386270472e-12       4.258664648575e-12       0.000000000000e+00       4.280918633998e-14       2.737514163924e-15      -3.978045797512e-16 
  582       3.021098135773e-10       2.369378379478e-12       4.270351300166e-12       0.000000000000e+00       4.254352549675e-14       2.765921735531e-15      -4.055856370792e-16 
  583       3.008726981429e-10       2.409632079425e-12       4.277157246994e-12       0.000000000000e+00       4.227981922065e-14       2.794662993678e-15      -4.132644988748e-16 
  584       2.996311688063e-10       2.450133164385e-12       4.279084196024e-12       0.000000000000e+00       4.201805673165e-14       2.823729418137e-15      -4.208408952360e-16 
  585       2.983857421602e-10       2.490867639318e-12       4.276148241376e-12       0.000000000000e+00       4.175823226208e-14       2.853110664120e-15      -4.283145780247e-16 
  586       2.971369414179e-10       2.531821308681e-12       4.268366210241e-12       0.000000000000e+00       4.150033958941e-14       2.882796222095e-15      -4.356853097873e-16 
  587       2.958852964399e-10       2.572979775569e-12       4.255755666735e-12       0.000000000000e+00       4.124437203366e-14       2.912775417064e-15      -4.429528638235e-16 
  588       2.946313437615e-10       2.614328440857e-12       4.238334915751e-12       0.000000000000e+00       4.099032245478e-14       2.943037407824e-15      -4.501170242534e-16 
  589       2.933756266186e-10       2.655852502347e-12       4.216123006816e-12       0.000000000000e+00       4.073818325001e-14       2.973571186245e-15      -4.571775860855e-16 
  590       2.921186949753e-10       2.697536953903e-12       4.189139737944e-12       0.000000000000e+00       4.048794635131e-14       3.004365576536e-15      -4.641343552845e-16 
  591       2.908611055505e-10       2.739366584601e-12       4.157405659490e-12       0.000000000000e+00       4.023960322270e-14       3.035409234520e-15      -4.709871488391e-16 
