# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1208       1.187896920367e-10       3.075705450100e-12       6.493191352432e-13       1.162466208904e-14       2.685416352586e-15       2.087050566020e-16      -8.018991449404e-17 
 1209       1.182243192650e-10       3.100144398663e-12       6.205023914408e-13       1.161369105218e-14       2.676590203505e-15       2.126729981998e-16      -8.110870781621e-17 
 1210       1.176630608517e-10       3.124452097650e-12       5.895529951983e-13       1.160268211852e-14       2.667799236927e-15       2.167145356543e-16      -8.201196711435e-17 
 1211       1.171060269605e-10       3.148620005602e-12       5.565014620519e-13       1.159163763138e-14       2.659043336028e-15       2.208267476428e-16      -8.289962710830e-17 
 1212       1.165533283446e-10       3.172639529012e-12       5.213785599243e-13       1.158055994920e-14       2.650322381717e-15       2.250066919391e-16      -8.377162251360e-17 
 1213       1.160050763479e-10       3.196502022216e-12       4.842153096797e-13       1.156945144564e-14       2.641636252633e-15       2.292514053695e-16      -8.462788804175e-17 
 1214       1.154613829054e-10       3.220198787296e-12       4.450429856784e-13       1.155831450960e-14       2.632984825137e-15       2.335579037687e-16      -8.546835840057e-17 
 1215       1.149223605451e-10       3.243721073971e-12       4.038931163323e-13       1.154715154520e-14       2.624367973309e-15       2.379231819355e-16      -8.629296829444e-17 
 1216       1.143881223889e-10       3.267060079495e-12       3.607974846595e-13       1.153596497188e-14       2.615785568938e-15       2.423442135888e-16      -8.710165242463e-17 
 1217       1.138587821533e-10       3.290206948553e-12       3.157881288392e-13       1.152475722438e-14       2.607237481520e-15       2.468179513232e-16      -8.789434548960e-17 
 1218       1.133344541511e-10       3.313152773156e-12       2.688973427671e-13       1.151353075278e-14       2.598723578250e-15       2.513413265651e-16      -8.867098218529e-17 
 1219       1.128152532920e-10       3.335888592539e-12       2.201576766100e-13       1.150228802257e-14       2.590243724015e-15       2.559112495284e-16      -8.943149720541e-17 
 1220       1.123012950840e-10       3.358405393052e-12       1.696019373608e-13       1.149103151462e-14       2.581797781392e-15       2.605246091703e-16      -9.017582524177e-17 
 1221       1.117926956345e-10       3.380694108065e-12       1.172631893936e-13       1.147976372525e-14       2.573385610637e-15       2.651782731476e-16      -9.090390098456e-17 
 1222       1.112895716513e-10       3.402745617855e-12       6.317475501876e-14       1.146848716624e-14       2.565007069683e-15       2.698690877718e-16      -9.161565912263e-17 
 1223       1.107920404436e-10       3.424550749507e-12       7.370215037436e-15       1.145720436489e-14       2.556662014131e-15       2.745938779654e-16      -9.231103434382e-17 
 1224       1.103002199235e-10       3.446100276808e-12      -5.011659070297e-14       1.144591786400e-14       2.548350297249e-15       2.793494472179e-16      -9.298996133527e-17 
 1225       1.098142286068e-10       3.467384920143e-12      -1.092515627541e-13       1.143463022198e-14       2.540071769958e-15       2.841325775412e-16      -9.365237478367e-17 
 1226       1.093341856139e-10       3.488395346395e-12      -1.700003415116e-13       1.142334401277e-14       2.531826280835e-15       2.889400294258e-16      -9.429820937559e-17 
 1227       1.088602106714e-10       3.509122168834e-12      -2.323283066601e-13       1.141206182599e-14       2.523613676101e-15       2.937685417963e-16      -9.492739979779e-17 
 1228       1.083924241131e-10       3.529555947018e-12      -2.962005766184e-13       1.140078626687e-14       2.515433799616e-15       2.986148319679e-16      -9.553988073750e-17 
 1229       1.079309468807e-10       3.549687186689e-12      -3.615820079845e-13       1.138951995635e-14       2.507286492876e-15       3.034755956013e-16      -9.613558688272e-17 
 1230       1.074759005253e-10       3.569506339666e-12      -4.284371949801e-13       1.137826553107e-14       2.499171595002e-15       3.083475066594e-16      -9.671445292253e-17 
 1231       1.070274072084e-10       3.589003803743e-12      -4.967304688967e-13       1.136702564342e-14       2.491088942741e-15       3.132272173627e-16      -9.727641354739e-17 
 1232       1.065855897031e-10       3.608169922586e-12      -5.664258975394e-13       1.135580296156e-14       2.483038370453e-15       3.181113581453e-16      -9.782140344942e-17 
 1233       1.061505713950e-10       3.626994985627e-12      -6.374872846730e-13       1.134460016947e-14       2.475019710110e-15       3.229965376105e-16      -9.834935732272e-17 
 1234       1.057224762833e-10       3.645469227960e-12      -7.098781694663e-13       1.133341996694e-14       2.467032791285e-15       3.278793424872e-16      -9.886020986366e-17 
 1235       1.053014289822e-10       3.663582830238e-12      -7.835618259374e-13       1.132226506965e-14       2.459077441154e-15       3.327563375851e-16      -9.935389577118e-17 
 1236       1.048875547219e-10       3.681325918570e-12      -8.585012623988e-13       1.131113820916e-14       2.451153484481e-15       3.376240657510e-16      -9.983034974709e-17 
 1237       1.044809793494e-10       3.698688564415e-12      -9.346592209023e-13       1.130004213297e-14       2.443260743619e-15       3.424790478242e-16      -1.002895064964e-16 
 1238       1.040818293299e-10       3.715660784479e-12      -1.011998176684e-12       1.128897960453e-14       2.435399038501e-15       3.473177825931e-16      -1.007313007275e-16 
 1239       1.036902317480e-10       3.732232540610e-12      -1.090480337610e-12       1.127795340329e-14       2.427568186634e-15       3.521367467502e-16      -1.011556671526e-16 
 1240       1.033063143085e-10       3.748393739695e-12      -1.170067643620e-12       1.126696632470e-14       2.419768003092e-15       3.569323948484e-16      -1.015625404881e-16 
 1241       1.029302053377e-10       3.764134233557e-12      -1.250721766174e-12       1.125602118027e-14       2.411998300515e-15       3.617011592569e-16      -1.019518554545e-16 
 1242       1.025620337845e-10       3.779443818848e-12      -1.332404107695e-12       1.124512079760e-14       2.404258889097e-15       3.664394501167e-16      -1.023235467773e-16 
 1243       1.022019292213e-10       3.794312236949e-12      -1.415075801018e-12       1.123426802037e-14       2.396549576583e-15       3.711436552970e-16      -1.026775491866e-16 
 1244       1.018500218456e-10       3.808729173862e-12      -1.498697708830e-12       1.122346570843e-14       2.388870168264e-15       3.758101403504e-16      -1.030137974180e-16 
 1245       1.015064424805e-10       3.822684260109e-12      -1.583230423119e-12       1.121271673780e-14       2.381220466968e-15       3.804352484691e-16      -1.033322262127e-16 
 1246       1.011712973437e-10       3.836168610042e-12      -1.668634465349e-12       1.120202370364e-14       2.373600291633e-15       3.850157341285e-16      -1.036328116162e-16 
 1247       1.008445920266e-10       3.849179459763e-12      -1.754870890668e-12       1.119138802544e-14       2.366009533264e-15       3.895500696749e-16      -1.039156954050e-16 
 1248       1.005263066256e-10       3.861715583409e-12      -1.841900689687e-12       1.118081083138e-14       2.358448099616e-15       3.940371539794e-16      -1.041810621204e-16 
 1249       1.002164208925e-10       3.873775758693e-12      -1.929684587852e-12       1.117029325448e-14       2.350915896682e-15       3.984758801299e-16      -1.044290979058e-16 
 1250       9.991491423378e-11       3.885358766912e-12      -2.018183044900e-12       1.115983643258e-14       2.343412828679e-15       4.028651354206e-16      -1.046599905106e-16 
 1251       9.962176570979e-11       3.896463392970e-12      -2.107356254327e-12       1.114944150836e-14       2.335938798048e-15       4.072038013411e-16      -1.048739292929e-16 
 1252       9.933695403391e-11       3.907088425384e-12      -2.197164142843e-12       1.113910962934e-14       2.328493705450e-15       4.114907535662e-16      -1.050711052239e-16 
 1253       9.906045757170e-11       3.917232656307e-12      -2.287566369835e-12       1.112884194788e-14       2.321077449761e-15       4.157248619448e-16      -1.052517108907e-16 
 1254       9.879225434004e-11       3.926894881536e-12      -2.378522326826e-12       1.111863962120e-14       2.313689928066e-15       4.199049904896e-16      -1.054159405000e-16 
 1255       9.853232200628e-11       3.936073900533e-12      -2.469991136937e-12       1.110850381139e-14       2.306331035656e-15       4.240299973659e-16      -1.055639898816e-16 
 1256       9.828063788744e-11       3.944768516434e-12      -2.561931654348e-12       1.109843568540e-14       2.299000666023e-15       4.280987348816e-16      -1.056960564922e-16 
 1257       9.803717894932e-11       3.952977536069e-12      -2.654302463755e-12       1.108843641508e-14       2.291698710855e-15       4.321100494761e-16      -1.058123394182e-16 
 1258       9.780192180569e-11       3.960699769975e-12      -2.747061879835e-12       1.107850717714e-14       2.284425060032e-15       4.360627817098e-16      -1.059130393798e-16 
 1259       9.757484271743e-11       3.967934032409e-12      -2.840167946704e-12       1.106864915319e-14       2.277179601623e-15       4.399557662535e-16      -1.059983587343e-16 
 1260       9.735591759171e-11       3.974679141366e-12      -2.933578437379e-12       1.105886352977e-14       2.269962221879e-15       4.437878318776e-16      -1.060685014795e-16 
 1261       9.714512198110e-11       3.980933918591e-12      -3.027250853236e-12       1.104915149829e-14       2.262772805228e-15       4.475578014413e-16      -1.061236732572e-16 
 1262       9.694243108280e-11       3.986697189598e-12      -3.121142423472e-12       1.103951425510e-14       2.255611234274e-15       4.512644918825e-16      -1.061640813567e-16 
 1263       9.674781973773e-11       3.991967783680e-12      -3.215210104568e-12       1.102995300148e-14       2.248477389789e-15       4.549067142065e-16      -1.061899347186e-16 
 1264       9.656126242972e-11       3.996744533926e-12      -3.309410579745e-12       1.102046894361e-14       2.241371150712e-15       4.584832734757e-16      -1.062014439376e-16 
 1265       9.638273328466e-11       4.001026277237e-12      -3.403700258427e-12       1.101106329264e-14       2.234292394140e-15       4.619929687989e-16      -1.061988212669e-16 
 1266       9.621220606967e-11       4.004811854342e-12      -3.498035275703e-12       1.100173726466e-14       2.227240995328e-15       4.654345933207e-16      -1.061822806208e-16 
 1267       9.604965419223e-11       4.008100109806e-12      -3.592371491784e-12       1.099249208071e-14       2.220216827680e-15       4.688069342104e-16      -1.061520375786e-16 
 1268       9.589505069938e-11       4.010889892054e-12      -3.686664491466e-12       1.098332896679e-14       2.213219762749e-15       4.721087726521e-16      -1.061083093884e-16 
 1269       9.574836827683e-11       4.013180053380e-12      -3.780869583590e-12       1.097424915388e-14       2.206249670229e-15       4.753388838333e-16      -1.060513149699e-16 
 1270       9.560957924814e-11       4.014969449964e-12      -3.874941800503e-12       1.096525387793e-14       2.199306417953e-15       4.784960369348e-16      -1.059812749184e-16 
 1271       9.547865557391e-11       4.016256941886e-12      -3.968835897516e-12       1.095634437987e-14       2.192389871887e-15       4.815789951197e-16      -1.058984115083e-16 
 1272       9.535556885086e-11       4.017041393142e-12      -4.062506352368e-12       1.094752190563e-14       2.185499896126e-15       4.845865155227e-16      -1.058029486961e-16 
 1273       9.524029031107e-11       4.017321671658e-12      -4.155907364685e-12       1.093878770615e-14       2.178636352887e-15       4.875173492400e-16      -1.056951121243e-16 
 1274       9.513279082108e-11       4.017096649304e-12      -4.248992855440e-12       1.093014303735e-14       2.171799102511e-15       4.903702413178e-16      -1.055751291251e-16 
 1275       9.503304088107e-11       4.016365201913e-12      -4.341716466415e-12       1.092158916019e-14       2.164988003450e-15       4.931439307423e-16      -1.054432287233e-16 
 1276       9.494101062403e-11       4.015126209289e-12      -4.434031559660e-12       1.091312734063e-14       2.158202912271e-15       4.958371504288e-16      -1.052996416402e-16 
 1277       9.485666981489e-11       4.013378555230e-12      -4.525891216954e-12       1.090475884970e-14       2.151443683644e-15       4.984486272110e-16      -1.051446002968e-16 
 1278       9.477998784968e-11       4.011121127535e-12      -4.617248239266e-12       1.089648496342e-14       2.144710170341e-15       5.009770818304e-16      -1.049783388177e-16 
 1279       9.471093375474e-11       4.008352818026e-12      -4.708055146215e-12       1.088830696288e-14       2.138002223234e-15       5.034212289256e-16      -1.048010930342e-16 
 1280       9.464947618579e-11       4.005072522558e-12      -4.798264175531e-12       1.088022613422e-14       2.131319691285e-15       5.057797770218e-16      -1.046131004880e-16 
 1281       9.459558342717e-11       4.001279141034e-12      -4.887827282515e-12       1.087224376865e-14       2.124662421545e-15       5.080514285200e-16      -1.044146004347e-16 
 1282       9.454922339092e-11       3.996971577424e-12      -4.976696139500e-12       1.086436116243e-14       2.118030259149e-15       5.102348796862e-16      -1.042058338470e-16 
 1283       9.451036361603e-11       3.992148739776e-12      -5.064822135312e-12       1.085657961690e-14       2.111423047311e-15       5.123288206410e-16      -1.039870434185e-16 
 1284       9.447897126751e-11       3.986809540233e-12      -5.152156374729e-12       1.084890043849e-14       2.104840627321e-15       5.143319353490e-16      -1.037584735673e-16 
 1285       9.445499930034e-11       3.980954042153e-12      -5.238653985664e-12       1.084132462506e-14       2.098282853215e-15       5.162436641195e-16      -1.035203358415e-16 
 1286       9.443834478055e-11       3.974586915740e-12      -5.324287095427e-12       1.083385192096e-14       2.091749635999e-15       5.180665006258e-16      -1.032727047001e-16 
 1287       9.442889008825e-11       3.967714021761e-12      -5.409032001026e-12       1.082648175127e-14       2.085240899921e-15       5.198037209994e-16      -1.030156205535e-16 
 1288       9.442651670805e-11       3.960341268099e-12      -5.492864874615e-12       1.081921353441e-14       2.078756567834e-15       5.214586237330e-16      -1.027491242546e-16 
 1289       9.443110522717e-11       3.952474609860e-12      -5.575761763263e-12       1.081204668214e-14       2.072296561198e-15       5.230345297261e-16      -1.024732570994e-16 
 1290       9.444253533361e-11       3.944120049462e-12      -5.657698588731e-12       1.080498059958e-14       2.065860800068e-15       5.245347823290e-16      -1.021880608285e-16 
 1291       9.446068581431e-11       3.935283636740e-12      -5.738651147243e-12       1.079801468516e-14       2.059449203099e-15       5.259627473878e-16      -1.018935776277e-16 
 1292       9.448543455332e-11       3.925971469038e-12      -5.818595109262e-12       1.079114833060e-14       2.053061687536e-15       5.273218132894e-16      -1.015898501290e-16 
 1293       9.451665852989e-11       3.916189691313e-12      -5.897506019259e-12       1.078438092092e-14       2.046698169215e-15       5.286153910055e-16      -1.012769214119e-16 
 1294       9.455423381670e-11       3.905944496231e-12      -5.975359295492e-12       1.077771183442e-14       2.040358562556e-15       5.298469141381e-16      -1.009548350038e-16 
 1295       9.459803557796e-11       3.895242124265e-12      -6.052130229774e-12       1.077114044264e-14       2.034042780563e-15       5.310198389635e-16      -1.006236348816e-16 
 1296       9.464793806759e-11       3.884088863791e-12      -6.127793987251e-12       1.076466611038e-14       2.027750734818e-15       5.321376444777e-16      -1.002833654722e-16 
 1297       9.470381462737e-11       3.872491051190e-12      -6.202325606171e-12       1.075828819567e-14       2.021482335479e-15       5.332038324405e-16      -9.993407165373e-17 
 1298       9.476553768505e-11       3.860455070944e-12      -6.275699997660e-12       1.075200604973e-14       2.015237491277e-15       5.342219274206e-16      -9.957579875654e-17 
 1299       9.483297875259e-11       3.847987355737e-12      -6.347891945496e-12       1.074581901700e-14       2.009016109508e-15       5.351954768402e-16      -9.920859256399e-17 
 1300       9.490600842423e-11       3.835094386547e-12      -6.418876105881e-12       1.073972643508e-14       2.002818096038e-15       5.361280510196e-16      -9.883249931356e-17 
 1301       9.498449637467e-11       3.821782692751e-12      -6.488627007211e-12       1.073372763477e-14       1.996643355291e-15       5.370232432221e-16      -9.844756569783e-17 
 1302       9.506831135726e-11       3.808058852220e-12      -6.557119049858e-12       1.072782193999e-14       1.990491790251e-15       5.378846696986e-16      -9.805383886539e-17 
 1303       9.515732120209e-11       3.793929491417e-12      -6.624326505935e-12       1.072200866781e-14       1.984363302456e-15       5.387159697325e-16      -9.765136642187e-17 
 1304       9.525139281420e-11       3.779401285496e-12      -6.690223519074e-12       1.071628712843e-14       1.978257791996e-15       5.395208056839e-16      -9.724019643091e-17 
 1305       9.535039217168e-11       3.764480958399e-12      -6.754784104195e-12       1.071065662512e-14       1.972175157507e-15       5.403028630350e-16      -9.682037741511e-17 
 1306       9.545418432386e-11       3.749175282957e-12      -6.817982147286e-12       1.070511645430e-14       1.966115296173e-15       5.410658504343e-16      -9.639195835703e-17 
 1307       9.556263338946e-11       3.733491080985e-12      -6.879791405170e-12       1.069966590540e-14       1.960078103717e-15       5.418134997415e-16      -9.595498870017e-17 
 1308       9.567560255474e-11       3.717435223382e-12      -6.940185505283e-12       1.069430426097e-14       1.954063474398e-15       5.425495660722e-16      -9.550951834991e-17 
 1309       9.579295407164e-11       3.701014630228e-12      -6.999137945443e-12       1.068903079656e-14       1.948071301012e-15       5.432778278428e-16      -9.505559767454e-17 
 1310       9.591454925593e-11       3.684236270884e-12      -7.056622093627e-12       1.068384478077e-14       1.942101474885e-15       5.440020868148e-16      -9.459327750619e-17 
 1311       9.604024848539e-11       3.667107164090e-12      -7.112611187742e-12       1.067874547521e-14       1.936153885868e-15       5.447261681398e-16      -9.412260914183e-17 
 1312       9.616991119795e-11       3.649634378059e-12      -7.167078335400e-12       1.067373213451e-14       1.930228422338e-15       5.454539204041e-16      -9.364364434426e-17 
 1313       9.630339588983e-11       3.631825030582e-12      -7.219996513691e-12       1.066880400625e-14       1.924324971192e-15       5.461892156736e-16      -9.315643534303e-17 
 1314       9.644056011371e-11       3.613686289120e-12      -7.271338568956e-12       1.066396033099e-14       1.918443417844e-15       5.469359495383e-16      -9.266103483550e-17 
 1315       9.658126047687e-11       3.595225370908e-12      -7.321077216558e-12       1.065920034226e-14       1.912583646221e-15       5.476980411571e-16      -9.215749598773e-17 
 1316       9.672535263936e-11       3.576449543048e-12      -7.369185040661e-12       1.065452326652e-14       1.906745538760e-15       5.484794333024e-16      -9.164587243553e-17 
 1317       9.687269131212e-11       3.557366122609e-12      -7.415634493999e-12       1.064992832314e-14       1.900928976405e-15       5.492840924050e-16      -9.112621828540e-17 
 1318       9.702313025519e-11       3.537982476727e-12      -7.460397897648e-12       1.064541472442e-14       1.895133838603e-15       5.501160085988e-16      -9.059858811548e-17 
 1319       9.717652227580e-11       3.518306022700e-12      -7.503447440805e-12       1.064098167553e-14       1.889360003300e-15       5.509791957653e-16      -9.006303697660e-17 
 1320       9.733271922656e-11       3.498344228091e-12      -7.544755180556e-12       1.063662837454e-14       1.883607346939e-15       5.518776915785e-16      -8.951962039320e-17 
 1321       9.749157200360e-11       3.478104610819e-12      -7.584293041653e-12       1.063235401237e-14       1.877875744455e-15       5.528155575495e-16      -8.896839436429e-17 
 1322       9.765293054473e-11       3.457594739264e-12      -7.622032816284e-12       1.062815777279e-14       1.872165069274e-15       5.537968790715e-16      -8.840941536451e-17 
 1323       9.781664382759e-11       3.436822232362e-12      -7.657946163849e-12       1.062403883240e-14       1.866475193306e-15       5.548257654640e-16      -8.784274034501e-17 
 1324       9.798256353820e-11       3.415794904283e-12      -7.692009936959e-12       1.061999621899e-14       1.860805998583e-15       5.559050130573e-16      -8.726843822889e-17 
 1325       9.815055512460e-11       3.394521200015e-12      -7.724222224248e-12       1.061602838488e-14       1.855157412316e-15       5.570320781989e-16      -8.668662453427e-17 
 1326       9.832048686163e-11       3.373009764784e-12      -7.754586484276e-12       1.061213362887e-14       1.849529372215e-15       5.582030598645e-16      -8.609742713549e-17 
 1327       9.849222618995e-11       3.351269300023e-12      -7.783106235516e-12       1.060831023734e-14       1.843921814886e-15       5.594140325373e-16      -8.550097480517e-17 
 1328       9.866563971452e-11       3.329308563475e-12      -7.809785056485e-12       1.060455648429e-14       1.838334675830e-15       5.606610461614e-16      -8.489739721596e-17 
 1329       9.884059320293e-11       3.307136369307e-12      -7.834626585887e-12       1.060087063130e-14       1.832767889434e-15       5.619401260947e-16      -8.428682494232e-17 
 1330       9.901695158388e-11       3.284761588212e-12      -7.857634522751e-12       1.059725092747e-14       1.827221388975e-15       5.632472730628e-16      -8.366938946227e-17 
 1331       9.919457894552e-11       3.262193147523e-12      -7.878812626566e-12       1.059369560946e-14       1.821695106614e-15       5.645784631115e-16      -8.304522315916e-17 
 1332       9.937333853387e-11       3.239440031316e-12      -7.898164717419e-12       1.059020290139e-14       1.816188973394e-15       5.659296475606e-16      -8.241445932344e-17 
 1333       9.955309275125e-11       3.216511280520e-12      -7.915694676134e-12       1.058677101490e-14       1.810702919235e-15       5.672967529570e-16      -8.177723215438e-17 
 1334       9.973370315466e-11       3.193415993027e-12      -7.931406444410e-12       1.058339814902e-14       1.805236872939e-15       5.686756810280e-16      -8.113367676190e-17 
 1335       9.991503045420e-11       3.170163323798e-12      -7.945304024956e-12       1.058008249026e-14       1.799790762176e-15       5.700623086342e-16      -8.048392916828e-17 
 1336       1.000969345114e-10       3.146762484970e-12      -7.957391481632e-12       1.057682221250e-14       1.794364513491e-15       5.714524877235e-16      -7.982812630994e-17 
 1337       1.002792743379e-10       3.123222745968e-12      -7.967672939585e-12       1.057361547698e-14       1.788958052296e-15       5.728420452835e-16      -7.916640603922e-17 
 1338       1.004619080933e-10       3.099553433608e-12      -7.976152585385e-12       1.057046043233e-14       1.783571302871e-15       5.742267832956e-16      -7.849890712610e-17 
 1339       1.006446930842e-10       3.075763932210e-12      -7.982834667167e-12       1.056735521447e-14       1.778204188358e-15       5.756024786876e-16      -7.782576926002e-17 
 1340       1.008274857622e-10       3.051863683703e-12      -7.987723494764e-12       1.056429794663e-14       1.772856630759e-15       5.769648832872e-16      -7.714713305158e-17 
 1341       1.010101417223e-10       3.027862187734e-12      -7.990823439849e-12       1.056128673931e-14       1.767528550936e-15       5.783097237754e-16      -7.646314003436e-17 
 1342       1.011925157017e-10       3.003769001776e-12      -7.992138936068e-12       1.055831969027e-14       1.762219868604e-15       5.796327016395e-16      -7.577393266664e-17 
 1343       1.013744615777e-10       2.979593741236e-12      -7.991674479184e-12       1.055539488449e-14       1.756930502335e-15       5.809294931265e-16      -7.507965433319e-17 
 1344       1.015558323664e-10       2.955346079563e-12      -7.989434627206e-12       1.055251039414e-14       1.751660369546e-15       5.821957491963e-16      -7.438044934702e-17 
 1345       1.017364802209e-10       2.931035748356e-12      -7.985424000535e-12       1.054966427858e-14       1.746409386505e-15       5.834270954753e-16      -7.367646295115e-17 
 1346       1.019162564301e-10       2.906672537475e-12      -7.979647282097e-12       1.054685458430e-14       1.741177468323e-15       5.846191322089e-16      -7.296784132036e-17 
 1347       1.020950114166e-10       2.882266295142e-12      -7.972109217483e-12       1.054407934493e-14       1.735964528955e-15       5.857674342156e-16      -7.225473156297e-17 
 1348       1.022725947354e-10       2.857826928058e-12      -7.962814615084e-12       1.054133658121e-14       1.730770481195e-15       5.868675508398e-16      -7.153728172258e-17 
 1349       1.024488550724e-10       2.833364401504e-12      -7.951768346232e-12       1.053862430092e-14       1.725595236672e-15       5.879150059049e-16      -7.081564077986e-17 
 1350       1.026236402425e-10       2.808888739452e-12      -7.938975345334e-12       1.053594049893e-14       1.720438705852e-15       5.889052976672e-16      -7.008995865429e-17 
 1351       1.027967971881e-10       2.784410024674e-12      -7.924440610014e-12       1.053328315711e-14       1.715300798030e-15       5.898338987683e-16      -6.936038620595e-17 
 1352       1.029681719777e-10       2.759938398848e-12      -7.908169201245e-12       1.053065024433e-14       1.710181421333e-15       5.906962561893e-16      -6.862707523724e-17 
 1353       1.031376098040e-10       2.735484062666e-12      -7.890166243494e-12       1.052803971645e-14       1.705080482712e-15       5.914877912033e-16      -6.789017849469e-17 
 1354       1.033049549827e-10       2.711057275945e-12      -7.870436924852e-12       1.052544951627e-14       1.699997887942e-15       5.922038993290e-16      -6.714984967068e-17 
 1355       1.034700509505e-10       2.686668357733e-12      -7.848986497179e-12       1.052287757351e-14       1.694933541620e-15       5.928399502838e-16      -6.640624340524e-17 
 1356       1.036327402637e-10       2.662327686415e-12      -7.825820276234e-12       1.052032180481e-14       1.689887347160e-15       5.933912879373e-16      -6.565951528779e-17 
 1357       1.037928645966e-10       2.638045699827e-12      -7.800943641819e-12       1.051778011367e-14       1.684859206792e-15       5.938532302644e-16      -6.490982185891e-17 
 1358       1.039502647399e-10       2.613832895357e-12      -7.774362037916e-12       1.051525039045e-14       1.679849021561e-15       5.942210692986e-16      -6.415732061209e-17 
 1359       1.041047805990e-10       2.589699830059e-12      -7.746080972819e-12       1.051273051233e-14       1.674856691320e-15       5.944900710852e-16      -6.340216999553e-17 
 1360       1.042562511926e-10       2.565657120757e-12      -7.716106019279e-12       1.051021834328e-14       1.669882114730e-15       5.946554756344e-16      -6.264452941384e-17 
 1361       1.044045146509e-10       2.541715444156e-12      -7.684442814637e-12       1.050771173407e-14       1.664925189259e-15       5.947124968752e-16      -6.188455922988e-17 
 1362       1.045494082142e-10       2.517885536947e-12      -7.651097060964e-12       1.050520852221e-14       1.659985811176e-15       5.946563226078e-16      -6.112242076646e-17 
 1363       1.046907844142e-10       2.494177385555e-12      -7.616077677357e-12       1.050270662502e-14       1.655063884811e-15       5.944834450562e-16      -6.035825875583e-17 
 1364       1.048285598122e-10       2.470597785640e-12      -7.579406293563e-12       1.050020431999e-14       1.650159350441e-15       5.941956682362e-16      -5.959214847856e-17 
 1365       1.049626667805e-10       2.447152756629e-12      -7.541107858480e-12       1.049769996738e-14       1.645272156701e-15       5.937961434865e-16      -5.882414806106e-17 
 1366       1.050930373665e-10       2.423848349754e-12      -7.501207497580e-12       1.049519191740e-14       1.640402251342e-15       5.932880428096e-16      -5.805431597704e-17 
 1367       1.052196032920e-10       2.400690648117e-12      -7.459730513245e-12       1.049267851016e-14       1.635549581234e-15       5.926745589110e-16      -5.728271104815e-17 
 1368       1.053422959528e-10       2.377685766735e-12      -7.416702385115e-12       1.049015807569e-14       1.630714092359e-15       5.919589052382e-16      -5.650939244462e-17 
 1369       1.054610464179e-10       2.354839852603e-12      -7.372148770425e-12       1.048762893389e-14       1.625895729814e-15       5.911443160201e-16      -5.573441968587e-17 
 1370       1.055757854292e-10       2.332159084751e-12      -7.326095504348e-12       1.048508939452e-14       1.621094437806e-15       5.902340463060e-16      -5.495785264114e-17 
 1371       1.056864434007e-10       2.309649674292e-12      -7.278568600333e-12       1.048253775720e-14       1.616310159649e-15       5.892313720046e-16      -5.417975153013e-17 
 1372       1.057929504182e-10       2.287317864484e-12      -7.229594250450e-12       1.047997231135e-14       1.611542837767e-15       5.881395899235e-16      -5.340017692365e-17 
 1373       1.058952362385e-10       2.265169930787e-12      -7.179198825728e-12       1.047739133623e-14       1.606792413686e-15       5.869620178080e-16      -5.261918974420e-17 
 1374       1.059932302891e-10       2.243212180913e-12      -7.127408876501e-12       1.047479310084e-14       1.602058828033e-15       5.857019943806e-16      -5.183685126663e-17 
 1375       1.060868616675e-10       2.221450954885e-12      -7.074251132742e-12       1.047217586400e-14       1.597342020539e-15       5.843628793797e-16      -5.105322311879e-17 
 1376       1.061760591407e-10       2.199892625094e-12      -7.019752504410e-12       1.046953787425e-14       1.592641930032e-15       5.829480535990e-16      -5.026836728210e-17 
 1377       1.062607511445e-10       2.178543596352e-12      -6.963940081787e-12       1.046687736986e-14       1.587958494434e-15       5.814609189268e-16      -4.948234609226e-17 
 1378       1.063408657832e-10       2.157410305951e-12      -6.906841135824e-12       1.046419257882e-14       1.583291650764e-15       5.799048983850e-16      -4.869522223980e-17 
 1379       1.064163308288e-10       2.136499223715e-12      -6.848483118477e-12       1.046148171881e-14       1.578641335132e-15       5.782834361678e-16      -4.790705877076e-17 
 1380       1.064870737208e-10       2.115816852059e-12      -6.788893663052e-12       1.045874299718e-14       1.574007482739e-15       5.765999976818e-16      -4.711791908731e-17 
 1381       1.065530215651e-10       2.095369726044e-12      -6.728100584543e-12       1.045597461094e-14       1.569390027874e-15       5.748580695843e-16      -4.632786694837e-17 
 1382       1.066141011340e-10       2.075164413430e-12      -6.666131879977e-12       1.045317474674e-14       1.564788903909e-15       5.730611598227e-16      -4.553696647025e-17 
 1383       1.066702388653e-10       2.055207514736e-12      -6.603015728750e-12       1.045034158083e-14       1.560204043304e-15       5.712127976740e-16      -4.474528212727e-17 
 1384       1.067213608620e-10       2.035505663294e-12      -6.538780492974e-12       1.044747327909e-14       1.555635377600e-15       5.693165337832e-16      -4.395287875241e-17 
 1385       1.067673928915e-10       2.016065525303e-12      -6.473454717812e-12       1.044456799693e-14       1.551082837415e-15       5.673759402034e-16      -4.315982153789e-17 
 1386       1.068082603851e-10       1.996893799889e-12      -6.407067131826e-12       1.044162387938e-14       1.546546352449e-15       5.653946104340e-16      -4.236617603589e-17 
