# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:Omega_phi_scf         17:theta_phi_scf         18:y_phi_scf             19:gr.fac. D             20:gr.fac. f          
       1.338623829578e+05       4.182804698037e-08       3.440671669554e+00       3.915041488879e+04       1.388736395337e+04       1.037428133558e-01       1.859009519164e+09       1.984005169759e+00       8.835400829126e+08       5.880278636627e+06       3.212908234737e+07       6.112055420675e+08       1.532754985964e+09       4.895586111165e-08      -4.895586111165e-08      -3.798267933599e+01       4.279829545932e-10       2.135478161913e-09       2.944715593251e+00       1.982554364592e+00 
       1.329318128858e+05       4.241324785535e-08       3.464606120398e+00       3.861133856185e+04       1.388734001892e+04       1.044688645147e-01       1.846083172216e+09       1.997789252341e+00       8.592268707781e+08       5.758496416137e+06       3.146368003697e+07       5.943864183067e+08       1.490835465538e+09       4.895586111165e-08      -4.895586111165e-08      -3.795494925332e+01       4.339644585147e-10       2.165292868335e-09       2.985723076650e+00       1.982434684894e+00 
       1.320077115302e+05       4.300661907524e-08       3.488706027962e+00       3.807970737326e+04       1.388731591901e+04       1.051999959550e-01       1.833246681082e+09       2.011668380936e+00       8.355827015260e+08       5.639236304770e+06       3.081205820480e+07       5.780301175978e+08       1.450064113633e+09       4.895586111165e-08      -4.895586111165e-08      -3.792722034713e+01       4.400293432964e-10       2.195522544470e-09       3.027299098001e+00       1.982314200980e+00 
       1.310900339250e+05       4.360827435730e-08       3.512972521705e+00       3.755541833827e+04       1.388729165251e+04       1.059362432099e-01       1.820499421146e+09       2.025643200970e+00       8.125891648018e+08       5.522446070154e+06       3.017393145993e+07       5.621239042303e+08       1.410409446562e+09       4.895586111165e-08      -4.895586111165e-08      -3.789949262525e+01       4.461787667391e-10       2.226172939196e-09       3.069451487171e+00       1.982192907677e+00 
       1.301787354164e+05       4.421832899415e-08       3.537406738606e+00       3.703836989776e+04       1.388726721830e+04       1.066776420606e-01       1.807840772135e+09       2.039714362119e+00       7.902283568539e+08       5.408074561633e+06       2.954902032178e+07       5.466553929458e+08       1.371840844683e+09       4.895586111165e-08      -4.895586111165e-08      -3.787176609554e+01       4.524139026273e-10       2.257249880478e-09       3.112188180772e+00       1.982070799780e+00 
       1.292737716612e+05       4.483689987552e-08       3.562009823201e+00       3.652846189855e+04       1.388724261521e+04       1.074242285386e-01       1.795270118086e+09       2.053882518329e+00       7.684828665934e+08       5.296071687863e+06       2.893705109772e+07       5.316125392946e+08       1.334328528674e+09       4.895586111165e-08      -4.895586111165e-08      -3.784404076592e+01       4.587359409474e-10       2.288759276452e-09       3.155517223595e+00       1.981947872057e+00 
       1.283750986245e+05       4.546410551019e-08       3.586782927641e+00       3.602559557389e+04       1.388721784211e+04       1.081760389270e-01       1.782786847319e+09       2.068148327844e+00       7.473357620376e+08       5.186388394875e+06       2.833775576321e+07       5.169836302579e+08       1.297843536454e+09       4.895586111165e-08      -4.895586111165e-08      -3.781631664437e+01       4.651460881102e-10       2.320707116510e-09       3.199446770059e+00       1.981824119243e+00 
       1.274826725774e+05       4.610006604824e-08       3.611727211728e+00       3.552967352428e+04       1.388719289782e+04       1.089331097627e-01       1.770390352406e+09       2.082512453233e+00       7.267705771259e+08       5.078976644593e+06       2.775087184441e+07       5.027572751273e+08       1.262357700742e+09       4.895586111165e-08      -4.895586111165e-08      -3.778859373891e+01       4.716455671747e-10       2.353099472408e-09       3.243985085686e+00       1.981699536043e+00 
       1.265964500950e+05       4.674490330366e-08       3.636843842969e+00       3.504059969853e+04       1.388716778119e+04       1.096954778376e-01       1.758080030140e+09       2.096975561418e+00       7.067712988995e+08       4.973789393793e+06       2.717614230323e+07       4.889223966359e+08       1.227843627232e+09       4.895586111165e-08      -4.895586111165e-08      -3.776087205761e+01       4.782356180764e-10       2.385942499390e-09       3.289140548587e+00       1.981574117131e+00 
       1.257163880541e+05       4.739874077718e-08       3.662133996628e+00       3.455827937506e+04       1.388714249104e+04       1.104631802011e-01       1.745855281509e+09       2.111538323697e+00       6.873223550328e+08       4.870780573501e+06       2.661331542475e+07       4.754682223336e+08       1.194274673365e+09       4.895586111165e-08      -4.895586111165e-08      -3.773315160859e+01       4.849174978579e-10       2.419242437318e-09       3.334921650972e+00       1.981447857153e+00 
       1.248424436317e+05       4.806170367952e-08       3.687598855768e+00       3.408261914354e+04       1.388711702618e+04       1.112362541613e-01       1.733715511664e+09       2.126201415773e+00       6.684086017091e+08       4.769905068816e+06       2.606214470697e+07       4.623842761987e+08       1.161624927684e+09       4.895586111165e-08      -4.895586111165e-08      -3.770543240002e+01       4.916924809028e-10       2.453005611826e-09       3.381337000683e+00       1.981320750720e+00 
       1.239745743019e+05       4.873391895484e-08       3.713239611301e+00       3.361352688669e+04       1.388709138542e+04       1.120147372869e-01       1.721660129891e+09       2.140965517781e+00       6.500153118282e+08       4.671118699153e+06       2.552238875290e+07       4.496603704819e+08       1.129869189762e+09       4.895586111165e-08      -4.895586111165e-08      -3.767771444013e+01       4.985618591726e-10       2.487238435486e-09       3.428395322738e+00       1.981192792415e+00 
       1.231127378349e+05       4.941551530458e-08       3.739057462044e+00       3.315091176239e+04       1.388706556757e+04       1.127986674094e-01       1.709688549583e+09       2.155831314315e+00       6.321281635408e+08       4.574378198892e+06       2.499381116479e+07       4.372865977731e+08       1.098982950678e+09       4.895586111165e-08      -4.895586111165e-08      -3.764999773719e+01       5.055269424473e-10       2.521947408991e-09       3.476105460902e+00       1.981063976788e+00 
       1.222568922943e+05       5.010662321163e-08       3.765053614759e+00       3.269468418601e+04       1.388703957142e+04       1.135880826245e-01       1.697800188209e+09       2.170799494453e+00       6.147332290960e+08       4.479641198430e+06       2.447618044059e+07       4.252533232877e+08       1.068942374023e+09       4.895586111165e-08      -4.895586111165e-08      -3.762228229954e+01       5.125890585687e-10       2.557139122347e-09       3.524476379278e+00       1.980934298359e+00 
       1.214069960350e+05       5.080737496478e-08       3.791229284212e+00       3.224475581300e+04       1.388701339575e+04       1.143830212941e-01       1.685994467290e+09       2.185870751786e+00       5.978169639975e+08       4.386866205628e+06       2.396926987262e+07       4.135511773644e+08       1.039724277440e+09       4.895586111165e-08      -4.895586111165e-08      -3.759456813554e+01       5.197495536869e-10       2.592820256096e-09       3.573517163917e+00       1.980803751615e+00 
       1.205630077018e+05       5.151790468354e-08       3.817585693208e+00       3.180103952174e+04       1.388698703934e+04       1.151835220483e-01       1.674270812366e+09       2.201045784448e+00       5.813661964573e+08       4.296012587633e+06       2.347285744822e+07       4.021710481702e+08       1.011306114663e+09       4.895586111165e-08      -4.895586111165e-08      -3.756685525363e+01       5.270097925109e-10       2.628997582537e-09       3.623237024449e+00       1.980672331014e+00 
       1.197248862265e+05       5.223834834328e-08       3.844124072664e+00       3.136344939656e+04       1.388696050096e+04       1.159896237869e-01       1.662628652970e+09       2.216325295137e+00       5.653681171400e+08       4.207040553086e+06       2.298672575256e+07       3.911040746052e+08       9.836659580508e+08       4.895586111165e-08      -4.895586111165e-08      -3.753914366229e+01       5.343711585618e-10       2.665677966977e-09       3.673645295738e+00       1.980540030980e+00 
       1.188925908268e+05       5.296884380072e-08       3.870845661639e+00       3.093190071108e+04       1.388693377937e+04       1.168013656818e-01       1.651067422603e+09       2.231709991151e+00       5.498102691886e+08       4.119911134696e+06       2.251066187340e+07       3.803416394035e+08       9.567824816002e+08       4.895586111165e-08      -4.895586111165e-08      -3.751143337006e+01       5.418350544296e-10       2.702868368993e-09       3.724751439553e+00       1.980406845906e+00 
       1.180660810036e+05       5.370953081978e-08       3.897751707393e+00       3.050630991171e+04       1.388690687333e+04       1.176187871783e-01       1.639586558703e+09       2.247200584407e+00       5.346805385261e+08       4.034586172173e+06       2.204445730783e+07       3.698753624232e+08       9.306349444293e+08       4.895586111165e-08      -4.895586111165e-08      -3.748372438553e+01       5.494029020336e-10       2.740575843712e-09       3.776565046267e+00       1.980272770153e+00 
       1.172453165395e+05       5.446055109773e-08       3.924843465440e+00       3.008659460143e+04       1.388687978157e+04       1.184419279977e-01       1.628185502616e+09       2.262797791476e+00       5.199671444222e+08       3.951028295513e+06       2.158790787100e+07       3.596970941218e+08       9.052031747106e+08       4.895586111165e-08      -4.895586111165e-08      -3.745601671734e+01       5.570761428864e-10       2.778807543106e-09       3.829095836574e+00       1.980137798050e+00 
       1.164302574966e+05       5.522204829177e-08       3.952122199595e+00       2.967267352376e+04       1.388685250284e+04       1.192708281386e-01       1.616863699576e+09       2.278502333609e+00       5.056586303215e+08       3.869200908636e+06       2.114081360664e+07       3.497989092106e+08       8.804675540474e+08       4.895586111165e-08      -4.895586111165e-08      -3.742831037419e+01       5.648562383610e-10       2.817570717310e-09       3.882353663229e+00       1.980001923893e+00 
       1.156208642147e+05       5.599416804587e-08       3.979589182030e+00       2.926446654697e+04       1.388682503585e+04       1.201055278790e-01       1.605620598668e+09       2.294314936763e+00       4.917438549222e+08       3.789068173353e+06       2.070297869954e+07       3.401731004838e+08       8.564090022789e+08       4.895586111165e-08      -4.895586111165e-08      -3.740060536483e+01       5.727446699621e-10       2.856872715948e-09       3.936348512814e+00       1.979865141948e+00 
       1.148170973090e+05       5.677705801812e-08       4.007245693321e+00       2.886189464853e+04       1.388679737934e+04       1.209460677786e-01       1.594455652812e+09       2.310236331631e+00       4.782119835021e+08       3.710594993676e+06       2.027421138974e+07       3.308121728173e+08       8.330089627028e+08       4.895586111165e-08      -4.895586111165e-08      -3.737290169805e+01       5.807429396004e-10       2.896720989489e-09       3.991090507521e+00       1.979727446445e+00 
       1.140189176689e+05       5.757086790829e-08       4.035093022507e+00       2.846487989969e+04       1.388676953201e+04       1.217924886802e-01       1.583368318728e+09       2.326267253673e+00       4.650524794815e+08       3.633747000443e+06       1.985432388859e+07       3.217088373334e+08       8.102493877039e+08       4.895586111165e-08      -4.895586111165e-08      -3.734519938273e+01       5.888525698711e-10       2.937123090610e-09       4.046589906963e+00       1.979588831584e+00 
       1.132262864554e+05       5.837574948586e-08       4.063132467130e+00       2.807334545040e+04       1.388674149257e+04       1.226448317123e-01       1.572358056912e+09       2.342408443140e+00       4.522550962198e+08       3.558490536267e+06       1.944313229647e+07       3.128560057248e+08       7.881127247773e+08       4.895586111165e-08      -4.895586111165e-08      -3.731749842777e+01       5.970751043361e-10       2.978086675582e-09       4.102857110008e+00       1.979449291533e+00 
       1.124391650996e+05       5.919185661845e-08       4.091365333305e+00       2.768721551431e+04       1.388671325970e+04       1.235031382905e-01       1.561424331612e+09       2.358660645106e+00       4.398098690369e+08       3.484792640796e+06       1.904045652229e+07       3.042467847357e+08       7.665819029357e+08       4.895586111165e-08      -4.895586111165e-08      -3.728979884215e+01       6.054121078094e-10       3.019619505675e-09       4.159902656633e+00       1.979308820424e+00 
       1.116575153005e+05       6.001934530051e-08       4.119792935759e+00       2.730641535409e+04       1.388668483210e+04       1.243674501199e-01       1.550566610799e+09       2.375024609497e+00       4.277071074545e+08       3.412621036278e+06       1.864612020457e+07       2.958744707948e+08       7.456403194902e+08       4.895586111165e-08      -4.895586111165e-08      -3.726210063488e+01       6.138651666474e-10       3.061729448582e-09       4.217737229805e+00       1.979167412358e+00 
       1.108812990237e+05       6.085837368258e-08       4.148416597891e+00       2.693087126689e+04       1.388665620844e+04       1.252378091968e-01       1.539784366143e+09       2.391501091117e+00       4.159373876508e+08       3.341944113423e+06       1.825995063425e+07       2.877325447954e+08       7.252718271939e+08       4.895586111165e-08      -4.895586111165e-08      -3.723440381504e+01       6.224358890417e-10       3.104424479857e-09       4.276371657391e+00       1.979025061403e+00 
       1.101104784989e+05       6.170910210077e-08       4.177237651820e+00       2.656051057000e+04       1.388662738738e+04       1.261142578113e-01       1.529077072988e+09       2.408090849682e+00       4.044915451229e+08       3.272730917560e+06       1.788177867901e+07       2.798146670194e+08       7.054607217389e+08       4.895586111165e-08      -4.895586111165e-08      -3.720670839178e+01       6.311259053176e-10       3.147712684381e-09       4.335816914078e+00       1.978881761594e+00 
       1.093450162183e+05       6.257169310677e-08       4.206257438449e+00       2.619526158672e+04       1.388659836760e+04       1.269968385485e-01       1.518444210321e+09       2.424794649845e+00       3.933606675510e+08       3.204951135084e+06       1.751143870921e+07       2.721146722013e+08       6.861917295966e+08       4.895586111165e-08      -4.895586111165e-08      -3.717901437428e+01       6.399368682345e-10       3.191602257838e-09       4.396084123340e+00       1.978737506931e+00 
       1.085848749353e+05       6.344631149817e-08       4.235477307508e+00       2.583505363246e+04       1.388656914773e+04       1.278855942912e-01       1.507885260755e+09       2.441613261228e+00       3.825360878590e+08       3.138575080171e+06       1.714876852537e+07       2.646265647275e+08       6.674499961920e+08       4.895586111165e-08      -4.895586111165e-08      -3.715132177179e+01       6.488704532925e-10       3.236101508215e-09       4.457184559407e+00       1.978592291383e+00 
       1.078300176616e+05       6.433312434927e-08       4.264898617615e+00       2.547981700097e+04       1.388653972642e+04       1.287805682221e-01       1.497399710497e+09       2.458547458449e+00       3.720093774662e+08       3.073573681785e+06       1.679360928710e+07       2.573445139680e+08       6.492210744030e+08       4.895586111165e-08      -4.895586111165e-08      -3.712363059362e+01       6.579283590412e-10       3.281218857327e-09       4.519129649276e+00       1.978446108882e+00 
       1.070804076664e+05       6.523230104229e-08       4.294522736329e+00       2.512948295082e+04       1.388651010230e+04       1.296818038250e-01       1.486987049328e+09       2.475598021158e+00       3.617723397244e+08       3.009918470944e+06       1.644580544355e+07       2.502628497366e+08       6.314909133755e+08       4.895586111165e-08      -4.895586111165e-08      -3.709594084913e+01       6.671123073940e-10       3.326962842349e-09       4.581930974745e+00       1.978298953330e+00 
       1.063360084741e+05       6.614401329891e-08       4.324351040203e+00       2.478398369200e+04       1.388648027400e+04       1.305893448881e-01       1.476646770572e+09       2.492765734058e+00       3.518170035359e+08       2.947581568249e+06       1.610520466530e+07       2.433760578760e+08       6.142458476455e+08       4.895586111165e-08      -4.895586111165e-08      -3.706825254774e+01       6.764240439459e-10       3.373342117385e-09       4.645600274463e+00       1.978150818593e+00 
       1.055967838628e+05       6.706843521240e-08       4.354384914845e+00       2.444325237280e+04       1.388645024012e+04       1.315032355050e-01       1.466378371078e+09       2.510051386942e+00       3.421356171470e+08       2.886535671676e+06       1.577165777761e+07       2.366787759640e+08       5.974725865604e+08       4.895586111165e-08      -4.895586111165e-08      -3.704056569892e+01       6.858653382961e-10       3.420365455043e-09       4.710149446022e+00       1.978001698503e+00 
       1.048626978622e+05       6.800574328003e-08       4.384625754965e+00       2.410722306675e+04       1.388641999928e+04       1.324235200777e-01       1.456181351192e+09       2.527455774721e+00       3.327206421120e+08       2.826754044619e+06       1.544501869514e+07       2.301657891385e+08       5.811582039902e+08       4.895586111165e-08      -4.895586111165e-08      -3.701288031221e+01       6.954379843738e-10       3.468041748040e-09       4.775590548065e+00       1.977851586858e+00 
       1.041337147522e+05       6.895611643600e-08       4.415074964441e+00       2.377583075988e+04       1.388638955007e+04       1.333502433182e-01       1.446055214734e+09       2.544979697453e+00       3.235647474237e+08       2.768210504181e+06       1.512514435790e+07       2.238320260368e+08       5.652901283226e+08       4.895586111165e-08      -4.895586111165e-08      -3.698519639720e+01       7.051438007702e-10       3.516380010826e-09       4.841935802422e+00       1.977700477423e+00 
       1.034097990608e+05       6.991973608484e-08       4.445733956365e+00       2.344901133802e+04       1.388635889108e+04       1.342834502509e-01       1.435999468971e+09       2.562623960377e+00       3.146608038054e+08       2.710879409704e+06       1.481189466867e+07       2.176725548470e+08       5.498561327308e+08       4.895586111165e-08      -4.895586111165e-08      -3.695751396355e+01       7.149846310730e-10       3.565389381225e-09       4.909197596281e+00       1.977548363928e+00 
       1.026909155627e+05       7.089678613515e-08       4.476604153107e+00       2.312670157439e+04       1.388632802088e+04       1.352231862147e-01       1.426013624597e+09       2.580389373939e+00       3.060018781598e+08       2.654735651542e+06       1.450513243158e+07       2.116825794680e+08       5.348443257109e+08       4.895586111165e-08      -4.895586111165e-08      -3.692983302097e+01       7.249623442066e-10       3.615079122109e-09       4.977388484379e+00       1.977395240067e+00 
       1.019770292777e+05       7.188745303393e-08       4.507686986370e+00       2.280883911727e+04       1.388629693805e+04       1.361694968653e-01       1.416097195707e+09       2.598276753826e+00       2.975812281702e+08       2.599754640064e+06       1.420472329207e+07       2.058574357751e+08       5.202431418774e+08       4.895586111165e-08      -4.895586111165e-08      -3.690215357923e+01       7.350788347767e-10       3.665458623079e-09       5.046521191223e+00       1.977241099501e+00 
       1.012681054682e+05       7.289192580128e-08       4.538983897242e+00       2.249536247791e+04       1.388626564114e+04       1.371224281772e-01       1.406249699772e+09       2.616286920997e+00       2.893922970516e+08       2.545912294882e+06       1.391053567801e+07       2.001925879882e+08       5.060413330127e+08       4.895586111165e-08      -4.895586111165e-08      -3.687447564815e+01       7.453360234191e-10       3.716537402183e-09       5.116608613344e+00       1.977085935857e+00 
       1.005641096387e+05       7.391039606558e-08       4.570496336260e+00       2.218621101859e+04       1.388623412870e+04       1.380820264463e-01       1.396470657621e+09       2.634420701712e+00       2.814287084446e+08       2.493185034310e+06       1.362244074211e+07       1.946836251403e+08       4.922279593614e+08       4.895586111165e-08      -4.895586111165e-08      -3.684679923762e+01       7.557358571533e-10       3.768325107643e-09       5.187663821574e+00       1.976929742725e+00 
       9.986500753299e+04       7.494305809920e-08       4.602225763465e+00       2.188132494079e+04       1.388620239927e+04       1.390483382915e-01       1.386759593410e+09       2.652678927564e+00       2.736842614509e+08       2.441549765029e+06       1.334031230547e+07       1.893262576430e+08       4.787923811645e+08       4.895586111165e-08      -4.895586111165e-08      -3.681912435760e+01       7.662803097411e-10       3.820831519620e-09       5.259700063354e+00       1.976772513662e+00 
       9.917076513327e+04       7.599010885466e-08       4.634173648459e+00       2.158064527362e+04       1.388617045139e+04       1.400214106578e-01       1.377116034606e+09       2.671062435512e+00       2.661529258053e+08       2.390983871980e+06       1.306402680233e+07       1.841163139463e+08       4.657242504259e+08       4.895586111165e-08      -4.895586111165e-08      -3.679145101809e+01       7.769713820499e-10       3.874066551987e-09       5.332730765075e+00       1.976614242188e+00 
       9.848134865811e+04       7.705174800121e-08       4.666341470465e+00       2.128411386233e+04       1.388613828357e+04       1.410012908178e-01       1.367539511957e+09       2.689572067911e+00       2.588288371797e+08       2.341465208454e+06       1.279346322593e+07       1.790497372905e+08       4.530135029046e+08       4.895586111165e-08      -4.895586111165e-08      -3.676377922917e+01       7.878111024204e-10       3.928040254135e-09       5.406769534447e+00       1.976454921790e+00 
       9.779672456093e+04       7.812817796205e-08       4.698730718383e+00       2.099167335702e+04       1.388610589432e+04       1.419880263744e-01       1.358029559476e+09       2.708208672543e+00       2.517062926179e+08       2.292972086396e+06       1.252850307554e+07       1.741225825478e+08       4.406503503276e+08       4.895586111165e-08      -4.895586111165e-08      -3.673610900097e+01       7.988015270398e-10       3.982762812803e-09       5.481830162893e+00       1.976294545918e+00 
       9.711685952834e+04       7.921960395191e-08       4.731342890853e+00       2.070326720148e+04       1.388607328215e+04       1.429816652630e-01       1.348585714416e+09       2.726973102649e+00       2.447797460940e+08       2.245483266905e+06       1.226903030456e+07       1.693310131503e+08       4.286252728157e+08       4.895586111165e-08      -4.895586111165e-08      -3.670844034367e+01       8.099447403196e-10       4.038244553925e-09       5.557926627985e+00       1.976133107988e+00 
       9.644172047852e+04       8.032623401520e-08       4.764179496306e+00       2.041883962222e+04       1.388604044554e+04       1.439822557539e-01       1.339207517243e+09       2.745866216964e+00       2.380438041950e+08       2.198977950933e+06       1.201493126967e+07       1.646712981025e+08       4.169290115181e+08       4.895586111165e-08      -4.895586111165e-08      -3.668077326754e+01       8.212428552789e-10       4.094495944511e-09       5.635073095900e+00       1.975970601379e+00 
       9.577127455962e+04       8.144827906472e-08       4.797242053035e+00       2.013833561764e+04       1.388600738298e+04       1.449898464544e-01       1.329894511620e+09       2.764888879745e+00       2.314932219210e+08       2.153435770175e+06       1.176609468109e+07       1.601398090766e+08       4.055525614489e+08       4.895586111165e-08      -4.895586111165e-08      -3.665310778288e+01       8.326980139321e-10       4.151527594543e-09       5.713283923912e+00       1.975807019434e+00 
       9.510548914813e+04       8.258595292076e-08       4.830532089245e+00       1.986170094731e+04       1.388597409295e+04       1.460044863113e-01       1.320646244382e+09       2.784041960803e+00       2.251228986010e+08       2.108836778149e+06       1.152241155381e+07       1.557330175872e+08       3.944871645202e+08       4.895586111165e-08      -4.895586111165e-08      -3.662544390008e+01       8.443123876822e-10       4.209350258904e-09       5.792573662920e+00       1.975642355463e+00 
       9.444433184736e+04       8.373947235089e-08       4.864051143117e+00       1.958888212142e+04       1.388594057389e+04       1.470262246136e-01       1.311462265514e+09       2.803326335540e+00       2.189278739218e+08       2.065161441460e+06       1.128377515990e+07       1.514474922439e+08       3.837243027670e+08       4.895586111165e-08      -4.895586111165e-08      -3.659778162958e+01       8.560881777196e-10       4.267974839329e-09       5.872957060002e+00       1.975476602738e+00 
       9.378777048579e+04       8.490905711013e-08       4.897800762867e+00       1.931982639047e+04       1.388590682427e+04       1.480551109941e-01       1.302342128129e+09       2.822742884978e+00       2.129033240654e+08       2.022390631245e+06       1.105008098172e+07       1.472798960794e+08       3.732556917578e+08       4.895586111165e-08      -4.895586111165e-08      -3.657012098188e+01       8.680276154257e-10       4.327412386380e-09       5.954449061001e+00       1.975309754494e+00 
       9.313577311553e+04       8.609492998180e-08       4.931782506808e+00       1.905448173490e+04       1.388587284253e+04       1.490911954326e-01       1.293285388446e+09       2.842292495790e+00       2.070445579532e+08       1.980505614795e+06       1.082122666617e+07       1.432269839516e+08       3.630732741858e+08       4.895586111165e-08      -4.895586111165e-08      -3.654246196755e+01       8.801329627819e-10       4.387674101452e-09       6.037064813151e+00       1.975141803933e+00 
       9.248830801081e+04       8.729731681879e-08       4.965997943411e+00       1.879279685510e+04       1.388583862709e+04       1.501345282578e-01       1.284291605770e+09       2.861976060337e+00       2.013470135933e+08       1.939488047352e+06       1.059711197986e+07       1.392856000163e+08       3.531692136369e+08       4.895586111165e-08      -4.895586111165e-08      -3.651480459722e+01       8.924065127848e-10       4.448771338799e-09       6.120819667732e+00       1.974972744218e+00 
       9.184534366636e+04       8.851644658551e-08       5.000448651364e+00       1.853472116133e+04       1.388580417638e+04       1.511851601499e-01       1.275360342468e+09       2.881794476699e+00       1.958062545285e+08       1.899319964074e+06       1.037763876521e+07       1.354526752705e+08       3.435358885283e+08       4.895586111165e-08      -4.895586111165e-08      -3.648714888158e+01       9.048505898657e-10       4.510715607594e-09       6.205729182756e+00       1.974802568476e+00 
       9.120684879592e+04       8.975255140030e-08       5.035136219636e+00       1.828020476399e+04       1.388576948882e+04       1.522431421432e-01       1.266491163951e+09       2.901748648707e+00       1.904179663815e+08       1.859983772165e+06       1.016271089748e+07       1.317252251623e+08       3.341658862135e+08       4.895586111165e-08      -4.895586111165e-08      -3.645949483139e+01       9.174675503168e-10       4.573518574010e-09       6.291809125693e+00       1.974631269800e+00 
       9.057279233073e+04       9.100586657847e-08       5.070062247534e+00       1.802919846386e+04       1.388573456279e+04       1.533085256283e-01       1.257683638650e+09       2.921839485977e+00       1.851779534963e+08       1.821462243174e+06       9.952234242616e+06       1.281003472673e+08       3.250519972494e+08       4.895586111165e-08      -4.895586111165e-08      -3.643184245747e+01       9.302597827223e-10       4.637192063330e-09       6.379075476229e+00       1.974458841244e+00 
       8.994314341797e+04       9.227663067591e-08       5.105228344772e+00       1.778165374257e+04       1.388569939669e+04       1.543813623547e-01       1.248937337995e+09       2.942067903945e+00       1.800821356707e+08       1.783738505448e+06       9.746116616095e+06       1.245752190285e+08       3.161872098207e+08       4.895586111165e-08      -4.895586111165e-08      -3.640419177071e+01       9.432297083957e-10       4.701748062086e-09       6.467544429057e+00       1.974285275825e+00 
       8.931787141932e+04       9.356508553325e-08       5.140636131531e+00       1.753752275316e+04       1.388566398890e+04       1.554617044333e-01       1.240251836397e+09       2.962434823896e+00       1.751265449795e+08       1.746796036740e+06       9.544267742501e+06       1.211470955587e+08       3.075647043175e+08       4.895586111165e-08      -4.895586111165e-08      -3.637654278205e+01       9.563797818227e-10       4.767198720228e-09       6.557232396709e+00       1.974110566525e+00 
       8.869694590943e+04       9.487147632069e-08       5.176287238517e+00       1.729675831078e+04       1.388562833780e+04       1.565496043389e-01       1.231626711224e+09       2.982941173004e+00       1.703073226851e+08       1.710618656978e+06       9.346599216002e+06       1.178133075034e+08       2.991778480615e+08       4.895586111165e-08      -4.895586111165e-08      -3.634889550253e+01       9.697124911102e-10       4.833556353315e-09       6.648156012417e+00       1.973934706289e+00 
       8.808033667443e+04       9.619605158332e-08       5.212183307029e+00       1.705931388355e+04       1.388559244173e+04       1.576451149130e-01       1.223061542784e+09       3.003587884359e+00       1.656207162327e+08       1.675190521173e+06       9.153024461637e+06       1.145712589619e+08       2.910201901774e+08       4.895586111165e-08      -4.895586111165e-08      -3.632124994322e+01       9.832303584408e-10       4.900833444741e-09       6.740332133016e+00       1.973757688024e+00 
       8.746801371049e+04       9.753906328718e-08       5.248325989021e+00       1.682514358348e+04       1.388555629905e+04       1.587482893657e-01       1.214555914299e+09       3.024375897007e+00       1.610630763285e+08       1.640496112485e+06       8.963458697393e+06       1.114184254662e+08       2.830854566047e+08       4.895586111165e-08      -4.895586111165e-08      -3.629360611526e+01       9.969359405337e-10       4.969042647988e-09       6.833777841881e+00       1.973579504601e+00 
       8.685994722235e+04       9.890076686583e-08       5.284716947170e+00       1.659420215759e+04       1.388551990809e+04       1.598591812791e-01       1.206109411891e+09       3.045306155979e+00       1.566308540986e+08       1.606520235424e+06       8.777818897075e+06       1.083523520158e+08       2.753675452469e+08       4.895586111165e-08      -4.895586111165e-08      -3.626596402988e+01       1.010831829112e-09       5.038196788907e-09       6.928510451901e+00       1.973400148852e+00 
       8.625610762186e+04       1.002814212676e-07       5.321357854926e+00       1.636644497909e+04       1.388548326718e+04       1.609778446091e-01       1.197721624559e+09       3.066379612329e+00       1.523205983249e+08       1.573248009195e+06       8.596023753945e+06       1.053706511654e+08       2.678605212534e+08       4.895586111165e-08      -4.895586111165e-08      -3.623832369835e+01       1.024920651375e-09       5.108308868032e-09       7.024547508493e+00       1.973219613573e+00 
       8.565646552656e+04       1.016812890034e-07       5.358250396595e+00       1.614182803872e+04       1.388544637464e+04       1.621043336886e-01       1.189392144157e+09       3.087597223166e+00       1.481289527588e+08       1.540664861182e+06       8.417993645112e+06       1.024710011665e+08       2.605586124316e+08       4.895586111165e-08      -4.895586111165e-08      -3.621068513202e+01       1.039205070478e-09       5.179392062924e-09       7.121906792652e+00       1.973037891523e+00 
       8.506099175822e+04       1.031006361953e-07       5.395396267388e+00       1.592030793621e+04       1.388540922877e+04       1.632387032300e-01       1.181120565377e+09       3.108959951690e+00       1.440526535071e+08       1.508756520565e+06       8.243650596659e+06       9.965114415955e+07       2.534562047839e+08       4.895586111165e-08      -4.895586111165e-08      -3.618304834231e+01       1.053687786019e-09       5.251459730540e-09       7.220606324040e+00       1.972854975423e+00 
       8.446965734145e+04       1.045397326259e-07       5.432797173495e+00       1.570184187184e+04       1.388537182786e+04       1.643810083274e-01       1.172906485730e+09       3.130468767224e+00       1.400885264912e+08       1.477509012069e+06       8.072918249495e+06       9.690888441558e+07       2.465478381684e+08       4.895586111165e-08      -4.895586111165e-08      -3.615541334070e+01       1.068371534529e-09       5.324525409643e-09       7.320664364112e+00       1.972670857957e+00 
