# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:Omega_phi_scf         17:theta_phi_scf         18:y_phi_scf             19:gr.fac. D             20:gr.fac. f          
       5.622474898901e+08       2.391001770268e-15       8.243502306868e-04       6.820503243586e+11       1.415521406006e+04       2.517612668694e-05       7.958733588282e+12       4.759386858977e-04       2.749724453866e+23       4.357075596052e+17       2.380649783282e+18       1.902173832138e+23       4.651926449577e+23       3.562701144154e-08      -3.562701144154e-08      -7.164690030133e+01       4.058733276644e-17       2.029365614476e-16       1.698881197919e-07       1.999995762073e+00 
       5.583391160295e+08       2.424592920245e-15       8.301206726173e-04       6.726009677151e+11       1.415521405429e+04       2.535235956528e-05       7.903409716437e+12       4.792702506598e-04       2.674060898754e+23       4.266843198445e+17       2.331347967632e+18       1.849832138636e+23       4.523920617713e+23       3.562701144154e-08      -3.562701144154e-08      -7.161899788847e+01       4.115754348378e-17       2.057876128692e-16       1.722748729016e-07       1.999995732408e+00 
       5.544579106068e+08       2.458655991571e-15       8.359315088455e-04       6.632825257628e+11       1.415521404848e+04       2.552982607365e-05       7.848470419669e+12       4.826251362903e-04       2.600479360824e+23       4.178479459154e+17       2.283067162731e+18       1.798930719847e+23       4.399437089823e+23       3.562701144154e-08      -3.562701144154e-08      -7.159109547591e+01       4.173576507624e-17       2.086787186205e-16       1.746951573982e-07       1.999995702535e+00 
       5.506036847651e+08       2.493197614254e-15       8.417830213148e-04       6.540931847631e+11       1.415521404263e+04       2.570853484746e-05       7.793913024665e+12       4.860035060342e-04       2.528922549673e+23       4.091945679398e+17       2.235786224065e+18       1.749429944055e+23       4.278378943536e+23       3.562701144154e-08      -3.562701144154e-08      -7.156319306364e+01       4.232211008829e-17       2.116104414231e-16       1.771494443619e-07       1.999995672452e+00 
       5.467762509600e+08       2.528224511447e-15       8.476754919684e-04       6.450311561057e+11       1.415521403674e+04       2.588849458256e-05       7.739734876698e+12       4.894055242791e-04       2.459334751346e+23       4.007203961823e+17       2.189484445009e+18       1.701291270076e+23       4.160651923471e+23       3.562701144154e-08      -3.562701144154e-08      -7.153529065167e+01       4.291669264553e-17       2.145833519038e-16       1.796382114910e-07       1.999995642160e+00 
       5.429754229509e+08       2.563743500755e-15       8.536092118447e-04       6.360946759601e+11       1.415521403080e+04       2.606971403568e-05       7.685933339491e+12       4.928313565632e-04       2.391661784955e+23       3.924217193907e+17       2.144141547760e+18       1.654477217261e+23       4.046164367848e+23       3.562701144154e-08      -3.562701144154e-08      -7.150738824000e+01       4.351962847688e-17       2.175980287064e-16       1.821619431950e-07       1.999995611655e+00 
       5.392010157919e+08       2.599761495565e-15       8.595844665251e-04       6.272820049328e+11       1.415521402483e+04       2.625220202485e-05       7.632505795095e+12       4.962811695836e-04       2.325850960497e+23       3.842949031704e+17       2.099737674458e+18       1.608951336302e+23       3.934827137125e+23       3.562701144154e-08      -3.562701144154e-08      -7.147948582863e+01       4.413103493716e-17       2.206550586038e-16       1.847211306888e-07       1.999995580937e+00 
       5.354528458228e+08       2.636285506388e-15       8.656015488668e-04       6.185914277283e+11       1.415521401881e+04       2.643596742982e-05       7.579449643758e+12       4.997551312042e-04       2.261851037828e+23       3.763363883932e+17       2.056253378484e+18       1.564678180863e+23       3.826553544589e+23       3.562701144154e-08      -3.562701144154e-08      -7.145158341757e+01       4.475103102988e-17       2.237550366126e-16       1.873162720882e-07       1.999995550003e+00 
       5.317307306597e+08       2.673322642226e-15       8.716607499082e-04       6.100212528154e+11       1.415521401275e+04       2.662101919249e-05       7.526762303801e+12       5.032534104638e-04       2.199612186767e+23       3.685426896379e+17       2.013669615950e+18       1.521623279975e+23       3.721259288865e+23       3.562701144154e-08      -3.562701144154e-08      -7.142368100681e+01       4.537973743042e-17       2.268985661086e-16       1.899478725073e-07       1.999995518854e+00 
       5.280344891870e+08       2.710880111956e-15       8.777623661445e-04       6.015698120982e+11       1.415521400665e+04       2.680736631737e-05       7.474441211490e+12       5.067761775848e-04       2.139085948299e+23       3.609103936647e+17       1.971967737353e+18       1.479753111199e+23       3.618862388279e+23       3.562701144154e-08      -3.562701144154e-08      -7.139577859636e+01       4.601727650954e-17       2.300862589444e-16       1.926164441562e-07       1.999995487486e+00 
       5.243639415478e+08       2.748965225731e-15       8.839066922519e-04       5.932354605910e+11       1.415521400051e+04       2.699501787199e-05       7.422483820913e+12       5.103236039807e-04       2.080225196845e+23       3.534361579197e+17       1.931129479411e+18       1.439035074525e+23       3.519283117026e+23       3.562701144154e-08      -3.562701144154e-08      -7.136787618623e+01       4.666377235716e-17       2.333187355686e-16       1.953225064410e-07       1.999995455898e+00 
       5.207189091354e+08       2.787585396404e-15       8.900940283638e-04       5.850165760983e+11       1.415521399432e+04       2.718398298736e-05       7.370887603855e+12       5.138958622652e-04       2.022984103570e+23       3.461167090712e+17       1.891136957062e+18       1.399437466991e+23       3.422443943097e+23       3.562701144154e-08      -3.562701144154e-08      -7.133997377641e+01       4.731935080655e-17       2.365966251464e-16       1.980665860650e-07       1.999995424090e+00 
       5.170992145849e+08       2.826748140971e-15       8.963246764324e-04       5.769115588991e+11       1.415521398809e+04       2.737427085840e-05       7.319650049677e+12       5.174931262601e-04       1.967318100701e+23       3.389488415764e+17       1.851972655636e+18       1.360929457998e+23       3.328269467914e+23       3.562701144154e-08      -3.562701144154e-08      -7.131207136690e+01       4.798413945878e-17       2.399205656820e-16       2.008492171311e-07       1.999995392059e+00 
       5.135046817642e+08       2.866461082035e-15       9.025989384099e-04       5.689188314358e+11       1.415521398181e+04       2.756589074440e-05       7.268768665190e+12       5.211155710041e-04       1.913183846827e+23       3.319294162771e+17       1.813619423177e+18       1.323481065307e+23       3.236686367622e+23       3.562701144154e-08      -3.562701144154e-08      -7.128416895772e+01       4.865826770760e-17       2.432912041429e-16       2.036709412457e-07       1.999995359803e+00 
       5.099351357654e+08       2.906731949286e-15       9.089171217056e-04       5.610368380063e+11       1.415521397550e+04       2.775885196946e-05       7.218240974538e+12       5.247633727609e-04       1.860539193152e+23       3.250553590255e+17       1.776060462940e+18       1.287063131691e+23       3.147623336001e+23       3.562701144154e-08      -3.562701144154e-08      -7.125626654885e+01       4.934186676460e-17       2.467091965858e-16       2.065323076241e-07       1.999995327322e+00 
       5.063904028967e+08       2.947568581010e-15       9.152795300906e-04       5.532640444623e+11       1.415521396913e+04       2.795316392295e-05       7.168064519074e+12       5.284367090284e-04       1.809343150679e+23       3.183236593373e+17       1.739279326027e+18       1.251647302238e+23       3.061011028947e+23       3.562701144154e-08      -3.562701144154e-08      -7.122836414031e+01       5.003506968475e-17       2.501752082843e-16       2.094338731976e-07       1.999995294613e+00 
       5.028703106736e+08       2.988978925612e-15       9.216864764312e-04       5.455989379097e+11       1.415521396273e+04       2.814883605997e-05       7.118236857242e+12       5.321357585466e-04       1.759555858297e+23       3.117313690736e+17       1.703259904188e+18       1.217206002271e+23       2.976782010482e+23       3.562701144154e-08      -3.562701144154e-08      -7.120046173209e+01       5.073801139229e-17       2.536899138584e-16       2.123762027217e-07       1.999995261676e+00 
       4.993746878105e+08       3.030971043165e-15       9.281382717745e-04       5.380400264148e+11       1.415521395627e+04       2.834587790180e-05       7.068755564461e+12       5.358607013068e-04       1.711138551744e+23       3.052756011495e+17       1.667986422766e+18       1.183712415880e+23       2.894870700245e+23       3.562701144154e-08      -3.562701144154e-08      -7.117255932420e+01       5.145082870702e-17       2.572539974059e-16       2.153598688861e-07       1.999995228508e+00 
       4.959033642126e+08       3.073553106975e-15       9.346352271677e-04       5.305858387138e+11       1.415521394978e+04       2.854429903638e-05       7.019618232999e+12       5.396117185603e-04       1.664053533425e+23       2.989535282702e+17       1.633443433786e+18       1.151140465041e+23       2.815213322436e+23       3.562701144154e-08      -3.562701144154e-08      -7.114465691663e+01       5.217366037090e-17       2.608681526350e-16       2.183854524261e-07       1.999995195108e+00 
       4.924561709674e+08       3.116733405177e-15       9.411776627530e-04       5.232349239259e+11       1.415521394323e+04       2.874410911875e-05       6.970822471865e+12       5.433889928270e-04       1.618264143062e+23       2.927623816922e+17       1.599615809191e+18       1.119464789314e+23       2.737747856158e+23       3.562701144154e-08      -3.562701144154e-08      -7.111675450940e+01       5.290664707508e-17       2.645330830003e-16       2.214535422358e-07       1.999995161473e+00 
       4.890329403367e+08       3.160520342344e-15       9.477658950345e-04       5.159858512718e+11       1.415521393665e+04       2.894531787154e-05       6.922365906688e+12       5.471927079045e-04       1.573734729148e+23       2.866994500110e+17       1.566488734220e+18       1.088660726097e+23       2.662413987127e+23       3.562701144154e-08      -3.562701144154e-08      -7.108885210251e+01       5.364993148725e-17       2.682495018389e-16       2.245647354825e-07       1.999995127604e+00 
       4.856335057480e+08       3.204922441124e-15       9.544002459734e-04       5.088372097945e+11       1.415521393001e+04       2.914793508545e-05       6.874246179600e+12       5.510230488769e-04       1.530430621194e+23       2.807620779739e+17       1.534047700912e+18       1.058704291423e+23       2.589153060714e+23       3.562701144154e-08      -3.562701144154e-08      -7.106094969595e+01       5.440365827944e-17       2.720181325094e-16       2.277196377231e-07       1.999995093497e+00 
       4.822577017871e+08       3.249948343900e-15       9.610810357117e-04       5.017876080848e+11       1.415521392333e+04       2.935197061970e-05       6.826460949126e+12       5.548802021240e-04       1.488318102727e+23       2.749476653166e+17       1.502278501761e+18       1.029572161285e+23       2.517908036274e+23       3.562701144154e-08      -3.562701144154e-08      -7.103304728972e+01       5.516797415617e-17       2.758397085330e-16       2.309188630218e-07       1.999995059152e+00 
       4.789053641894e+08       3.295606814473e-15       9.678085898486e-04       4.948356740107e+11       1.415521391660e+04       2.955743440253e-05       6.779007890065e+12       5.587643553301e-04       1.447364385047e+23       2.692536656248e+17       1.471167223489e+18       1.001241653480e+23       2.448623442736e+23       3.562701144154e-08      -3.562701144154e-08      -7.100514488384e+01       5.594302788301e-17       2.797149737361e-16       2.341630340699e-07       1.999995024566e+00 
       4.755763298321e+08       3.341906739763e-15       9.745832394401e-04       4.879800544502e+11       1.415521390983e+04       2.976433643167e-05       6.731884693381e+12       5.626756974933e-04       1.407537581689e+23       2.636775852189e+17       1.440700240952e+18       9.736907099454e+22       2.381245335412e+23       3.562701144154e-08      -3.562701144154e-08      -7.097724247831e+01       5.672897031550e-17       2.836446823949e-16       2.374527823066e-07       1.999994989738e+00 
       4.722704367266e+08       3.388857131543e-15       9.814053082664e-04       4.812194150280e+11       1.415521390301e+04       2.997268677486e-05       6.685089066087e+12       5.666144189347e-04       1.368806683603e+23       2.582169820619e+17       1.410864211175e+18       9.468978795839e+22       2.315721253999e+23       3.562701144154e-08      -3.562701144154e-08      -7.094934007312e+01       5.752595442857e-17       2.876295993824e-16       2.407887480422e-07       1.999994954667e+00 
       4.689875240102e+08       3.436467128193e-15       9.882751346595e-04       4.745524398557e+11       1.415521389614e+04       3.018249557028e-05       6.638618731139e+12       5.705807113077e-04       1.331141535010e+23       2.528694646900e+17       1.381646067510e+18       9.208423015648e+22       2.252000181730e+23       3.562701144154e-08      -3.562701144154e-08      -7.092143766827e+01       5.833413534625e-17       2.916705003174e-16       2.441715805828e-07       1.999994919350e+00 
       4.657274319382e+08       3.484745996476e-15       9.951930478564e-04       4.679778312754e+11       1.415521388922e+04       3.039377302710e-05       6.592471427317e+12       5.745747676069e-04       1.294512809916e+23       2.476326911649e+17       1.353033013909e+18       8.955036890796e+22       2.190032505653e+23       3.562701144154e-08      -3.562701144154e-08      -7.089353526378e+01       5.915367037193e-17       2.957681717152e-16       2.476019383563e-07       1.999994883785e+00 
       4.624900018766e+08       3.533703133345e-15       1.002159386189e-03       4.614943096079e+11       1.415521388225e+04       3.060652942595e-05       6.546644909123e+12       5.785967821784e-04       1.258891989288e+23       2.425043680488e+17       1.325012519322e+18       8.708623135475e+22       2.129769978005e+23       3.562701144154e-08      -3.562701144154e-08      -7.086563285964e+01       5.998471901892e-17       2.999234111406e-16       2.510804890408e-07       1.999994847972e+00 
       4.592750762942e+08       3.583348067769e-15       1.009174487990e-03       4.551006129027e+11       1.415521387524e+04       3.082077511942e-05       6.501136946665e+12       5.826469507281e-04       1.224251338844e+23       2.374822493992e+17       1.297572312213e+18       8.468989892549e+22       2.071165678644e+23       3.562701144154e-08      -3.562701144154e-08      -7.083773045586e+01       6.082744304154e-17       3.041370273636e-16       2.546079096947e-07       1.999994811908e+00 
       4.560824987545e+08       3.633690462588e-15       1.016238697048e-03       4.487954966931e+11       1.415521386817e+04       3.103652053256e-05       6.455945325556e+12       5.867254703324e-04       1.190563887458e+23       2.325641357860e+17       1.270700375178e+18       8.235950584167e+22       2.014173978520e+23       3.562701144154e-08      -3.562701144154e-08      -7.080982805243e+01       6.168200646658e-17       3.084098405163e-16       2.581848868882e-07       1.999994775592e+00 
       4.529121139087e+08       3.684740116398e-15       1.023352355332e-03       4.425777337536e+11       1.415521386106e+04       3.125377616342e-05       6.411067846798e+12       5.908325394466e-04       1.157803406166e+23       2.277478733278e+17       1.244384939688e+18       8.009323766504e+22       1.958750504144e+23       3.562701144154e-08      -3.562701144154e-08      -7.078192564937e+01       6.254857562520e-17       3.127426822531e-16       2.618121168369e-07       1.999994739021e+00 
       4.497637674879e+08       3.736506965450e-15       1.030515808452e-03       4.364461138609e+11       1.415521385390e+04       3.147255258352e-05       6.366502326680e+12       5.949683579158e-04       1.125944387737e+23       2.230313527490e+17       1.218614480934e+18       7.788932988482e+22       1.904852103043e+23       3.562701144154e-08      -3.562701144154e-08      -7.075402324666e+01       6.342731918538e-17       3.171363959118e-16       2.654903055377e-07       1.999994702194e+00 
       4.466373062954e+08       3.789001085594e-15       1.037729403834e-03       4.303994435590e+11       1.415521384668e+04       3.169286043837e-05       6.322246596673e+12       5.991331269835e-04       1.094962026818e+23       2.184125084556e+17       1.193377712776e+18       7.574606654387e+22       1.852436810159e+23       3.562701144154e-08      -3.562701144154e-08      -7.072612084433e+01       6.431840818469e-17       3.215918366785e-16       2.692201689058e-07       1.999994665110e+00 
       4.435325781996e+08       3.842232694232e-15       1.044993496180e-03       4.244365459262e+11       1.415521383942e+04       3.191471044802e-05       6.278298503319e+12       6.033270493021e-04       1.064832200621e+23       2.138893176309e+17       1.168663582807e+18       7.366177890268e+22       1.801463815177e+23       3.562701144154e-08      -3.562701144154e-08      -7.069821844236e+01       6.522201606357e-17       3.261098717537e-16       2.730024329144e-07       1.999994627766e+00 
       4.404494321263e+08       3.896212152310e-15       1.052308436556e-03       4.185562603461e+11       1.415521383210e+04       3.213811340755e-05       6.234655908132e+12       6.075503289424e-04       1.035531450138e+23       2.094597993494e+17       1.144461267506e+18       7.163484414008e+22       1.751893430750e+23       3.562701144154e-08      -3.562701144154e-08      -7.067031604076e+01       6.613831869913e-17       3.306913805210e-16       2.768378337354e-07       1.999994590161e+00 
       4.373877180515e+08       3.950949966334e-15       1.059674581484e-03       4.127574422824e+11       1.415521382474e+04       3.236308018760e-05       6.191316687489e+12       6.118031714039e-04       1.007036961877e+23       2.051220137096e+17       1.120760167500e+18       6.966368408967e+22       1.703687061595e+23       3.562701144154e-08      -3.562701144154e-08      -7.064241363954e+01       6.706749443938e-17       3.353372547184e-16       2.807271178835e-07       1.999994552292e+00 
       4.343472869942e+08       4.006456790416e-15       1.067092289304e-03       4.070389630552e+11       1.415521381732e+04       3.258962173492e-05       6.148278732531e+12       6.160857836244e-04       9.793265500995e+22       2.008740609839e+17       1.097549902925e+18       6.774676401113e+22       1.656807174450e+23       3.562701144154e-08      -3.562701144154e-08      -7.061451123869e+01       6.800972413790e-17       3.400483986119e-16       2.846710423609e-07       1.999994514158e+00 
       4.313279910087e+08       4.062743428347e-15       1.074561920177e-03       4.013997096218e+11       1.415521380985e+04       3.281774907288e-05       6.105539949057e+12       6.203983739902e-04       9.523786395485e+22       1.967140807871e+17       1.074820308876e+18       6.588259139526e+22       1.611217268845e+23       3.562701144154e-08      -3.562701144154e-08      -7.058660883822e+01       6.896519118908e-17       3.448257291715e-16       2.886703748049e-07       1.999994475758e+00 
       4.283296831781e+08       4.119820835700e-15       1.082083839719e-03       3.958385843602e+11       1.415521380233e+04       3.304747330200e-05       6.063098257424e+12       6.247411523464e-04       9.261722486475e+22       1.926402512614e+17       1.052561430957e+18       6.406971480188e+22       1.566881848683e+23       3.562701144154e-08      -3.562701144154e-08      -7.055870643814e+01       6.993408156380e-17       3.496701762494e-16       2.927258936371e-07       1.999994437088e+00 
       4.253522176064e+08       4.177700121961e-15       1.089658411729e-03       3.903545048550e+11       1.415521379475e+04       3.327880560052e-05       6.020951592447e+12       6.291143300069e-04       9.006869731655e+22       1.886507882786e+17       1.030763520923e+18       6.230672272977e+22       1.523766394606e+23       3.562701144154e-08      -3.562701144154e-08      -7.053080403843e+01       7.091658384564e-17       3.545826827616e-16       2.968383882152e-07       1.999994398148e+00 
       4.223954494121e+08       4.236392552694e-15       1.097286005461e-03       3.849464036872e+11       1.415521378713e+04       3.351175722493e-05       5.979097903293e+12       6.335181197649e-04       8.759029703303e+22       1.847439446587e+17       1.009417032408e+18       6.059224251767e+22       1.481837337117e+23       3.562701144154e-08      -3.562701144154e-08      -7.050290163912e+01       7.191288926757e-17       3.595642048706e-16       3.010086589864e-07       1.999994358935e+00 
       4.194592347207e+08       4.295909551731e-15       1.104966991988e-03       3.796132282259e+11       1.415521377945e+04       3.374633951050e-05       5.937535153389e+12       6.379527359029e-04       8.518009433788e+22       1.809180094046e+17       9.885126167448e+17       5.892493927555e+22       1.441062030441e+23       3.562701144154e-08      -3.562701144154e-08      -7.047499924019e+01       7.292319174917e-17       3.646157121722e-16       3.052375176433e-07       1.999994319448e+00 
       4.165434306576e+08       4.356262703397e-15       1.112701744205e-03       3.743539404239e+11       1.415521377171e+04       3.398256387186e-05       5.896261320316e+12       6.424183942035e-04       8.283621265326e+22       1.771713069531e+17       9.680411188731e+17       5.730351484524e+22       1.401408727109e+23       3.562701144154e-08      -3.562701144154e-08      -7.044709684165e+01       7.394768793439e-17       3.697381878839e-16       3.095257872818e-07       1.999994279684e+00 
       4.136478953418e+08       4.417463754764e-15       1.120490640460e-03       3.691675166157e+11       1.415521376392e+04       3.422044180354e-05       5.855274395715e+12       6.469153119598e-04       8.055682703871e+22       1.735021964409e+17       9.479935733275e+17       5.572670678971e+22       1.362846553242e+23       3.562701144154e-08      -3.562701144154e-08      -7.041919444351e+01       7.498657722981e-17       3.749326290364e-16       3.138743025616e-07       1.999994239643e+00 
       4.107724878783e+08       4.479524617939e-15       1.128334059104e-03       3.640529473176e+11       1.415521375608e+04       3.445998488052e-05       5.814572385188e+12       6.514437079859e-04       7.834016277023e+22       1.699090709858e+17       9.283612003119e+17       5.419328741010e+22       1.325345484506e+23       3.562701144154e-08      -3.562701144154e-08      -7.039129204577e+01       7.604006184347e-17       3.802000466675e-16       3.182839098680e-07       1.999994199320e+00 
       4.079170683514e+08       4.542457372381e-15       1.136232382123e-03       3.590092370319e+11       1.415521374818e+04       3.470120475882e-05       5.774153308200e+12       6.560038026273e-04       7.618449395854e+22       1.663903569834e+17       9.091354018547e+17       5.270206278991e+22       1.288876322742e+23       3.562701144154e-08      -3.562701144154e-08      -7.036338964843e+01       7.710834682418e-17       3.855414660188e-16       3.227554674774e-07       1.999994158716e+00 
       4.050814978183e+08       4.606274267253e-15       1.144185991507e-03       3.540354040528e+11       1.415521374023e+04       3.494411317604e-05       5.734015197984e+12       6.605958177723e-04       7.408814220523e+22       1.629445134175e+17       8.903077580429e+17       5.125187186533e+22       1.253410673228e+23       3.562701144154e-08      -3.562701144154e-08      -7.033548725149e+01       7.819164010151e-17       3.909579267358e-16       3.272898457238e-07       1.999994117827e+00 
       4.022656383018e+08       4.670987723803e-15       1.152195276518e-03       3.491304802755e+11       1.415521373222e+04       3.518872195196e-05       5.694156101443e+12       6.652199768622e-04       7.204947529604e+22       1.595700311856e+17       8.718700233350e+17       4.984158552131e+22       1.218920922574e+23       3.562701144154e-08      -3.562701144154e-08      -7.030758485496e+01       7.929015252618e-17       3.964504830697e-16       3.318879271687e-07       1.999994076652e+00 
       3.994693527839e+08       4.736610337788e-15       1.160260626420e-03       3.442935110076e+11       1.415521372415e+04       3.543504298908e-05       5.654574079059e+12       6.698765049021e-04       7.006690592996e+22       1.562654324375e+17       8.538141229495e+17       4.847010571239e+22       1.185380217219e+23       3.562701144154e-08      -3.562701144154e-08      -7.027968245883e+01       8.040409791115e-17       4.020202040826e-16       3.365506067723e-07       1.999994035189e+00 
       3.966925051991e+08       4.803154881920e-15       1.168382434116e-03       3.395235547832e+11       1.415521371603e+04       3.568308827323e-05       5.615267204795e+12       6.745656284727e-04       6.813889048341e+22       1.530292699287e+17       8.361321493288e+17       4.713636460782e+22       1.152762442527e+23       3.562701144154e-08      -3.562701144154e-08      -7.025178006312e+01       8.153369307322e-17       4.076681738559e-16       3.412787920679e-07       1.999993993436e+00 
       3.939349604277e+08       4.870634308353e-15       1.176561092507e-03       3.348196831802e+11       1.415521370785e+04       3.593286987413e-05       5.576233566003e+12       6.792875757401e-04       6.626392780835e+22       1.498601263860e+17       8.188163586760e+17       4.583932376006e+22       1.121042202449e+23       3.562701144154e-08      -3.562701144154e-08      -7.022387766782e+01       8.267915787523e-17       4.133954917013e-16       3.460734033389e-07       1.999993951390e+00 
       3.911965842892e+08       4.939061751208e-15       1.184797003589e-03       3.301809806388e+11       1.415521369962e+04       3.618439994600e-05       5.537471263329e+12       6.840425764680e-04       6.444055806347e+22       1.467566138874e+17       8.018591675637e+17       4.457797329633e+22       1.090194799756e+23       3.562701144154e-08      -3.562701144154e-08      -7.019597527294e+01       8.384071526885e-17       4.192032723744e-16       3.509353737975e-07       1.999993909050e+00 
       3.884772435361e+08       5.008450529124e-15       1.193090563902e-03       3.256065442838e+11       1.415521369132e+04       3.643769072813e-05       5.498978410624e+12       6.888308620281e-04       6.266736157762e+22       1.437173732535e+17       7.852531496123e+17       4.335133113228e+22       1.060196216804e+23       3.562701144154e-08      -3.562701144154e-08      -7.016807287848e+01       8.501859133797e-17       4.250926462919e-16       3.558656497664e-07       1.999993866414e+00 
       3.857768058467e+08       5.078814147852e-15       1.201442179081e-03       3.210954837488e+11       1.415521368297e+04       3.669275454549e-05       5.460753134849e+12       6.936526654119e-04       6.094295774442e+22       1.407410734531e+17       7.689910322386e+17       4.215844220738e+22       1.031023096839e+23       3.562701144154e-08      -3.562701144154e-08      -7.014017048445e+01       8.621301534275e-17       4.310647597517e-16       3.608651908631e-07       1.999993823479e+00 
       3.830951398196e+08       5.150166302887e-15       1.209852256579e-03       3.166469210030e+11       1.415521367456e+04       3.694960380932e-05       5.422793575987e+12       6.985082212417e-04       5.926600394732e+22       1.378264110195e+17       7.530656934696e+17       4.099837774125e+22       1.002652725807e+23       3.562701144154e-08      -3.562701144154e-08      -7.011226809084e+01       8.742421976416e-17       4.371207751559e-16       3.659349701867e-07       1.999993780243e+00 
       3.804321149664e+08       5.222520882129e-15       1.218321203851e-03       3.122599901798e+11       1.415521366609e+04       3.720825101775e-05       5.385097886948e+12       7.033977657820e-04       5.763519451424e+22       1.349721094802e+17       7.374701588245e+17       3.987023451060e+22       9.750630146710e+22       3.562701144154e-08      -3.562701144154e-08      -7.008436569766e+01       8.865244034931e-17       4.432618712370e-16       3.710759745070e-07       1.999993736706e+00 
       3.777876017061e+08       5.295891968590e-15       1.226849431987e-03       3.079338374089e+11       1.415521365756e+04       3.746870875638e-05       5.347664233483e+12       7.083215369514e-04       5.604925970100e+22       1.321769187976e+17       7.221975982595e+17       3.877313414588e+22       9.482324822140e+22       3.562701144154e-08      -3.562701144154e-08      -7.005646330491e+01       8.989791615728e-17       4.494892432875e-16       3.762892044571e-07       1.999993692863e+00 
       3.751614713581e+08       5.370293843130e-15       1.235437359355e-03       3.036676206498e+11       1.415521364897e+04       3.773098969891e-05       5.310490794094e+12       7.132797743336e-04       5.450696470271e+22       1.294396148217e+17       7.072413231770e+17       3.770622244748e+22       9.221402383112e+22       3.562701144154e-08      -3.562701144154e-08      -7.002856091260e+01       9.116088960567e-17       4.558041033923e-16       3.815756747277e-07       1.999993648713e+00 
       3.725535961368e+08       5.445740987242e-15       1.244085400685e-03       2.994605095278e+11       1.415521364033e+04       3.799510660779e-05       5.273575759943e+12       7.182727191896e-04       5.300710869228e+22       1.267589987539e+17       6.925947834962e+17       3.666866872060e+22       8.967659676666e+22       3.562701144154e-08      -3.562701144154e-08      -7.000065852072e+01       9.244160651780e-17       4.622076806648e-16       3.869364142645e-07       1.999993604254e+00 
       3.699638491444e+08       5.522248085870e-15       1.252793979802e-03       2.953116851726e+11       1.415521363162e+04       3.826107233476e-05       5.236917334769e+12       7.233006144690e-04       5.154852388555e+22       1.241338966218e+17       6.782515647845e+17       3.565966512847e+22       8.720899139948e+22       3.562701144154e-08      -3.562701144154e-08      -6.997275612929e+01       9.374031617053e-17       4.687012214862e-16       3.923724664691e-07       1.999993559485e+00 
       3.673921043654e+08       5.599830030263e-15       1.261563516891e-03       2.912203400588e+11       1.415521362285e+04       3.852889982154e-05       5.200513734795e+12       7.283637048221e-04       5.013007463201e+22       1.215631587655e+17       6.642053854483e+17       3.467842606340e+22       8.480928646396e+22       3.562701144154e-08      -3.562701144154e-08      -6.994485373830e+01       9.505727134278e-17       4.752859897479e-16       3.978848894015e-07       1.999993514401e+00 
       3.648382366604e+08       5.678501920876e-15       1.270394441235e-03       2.871856778487e+11       1.415521361402e+04       3.879860210046e-05       5.164363188644e+12       7.334622366118e-04       4.875065653058e+22       1.190456593338e+17       6.504500939819e+17       3.372418753510e+22       8.247561356143e+22       3.562701144154e-08      -3.562701144154e-08      -6.991695134776e+01       9.639272836476e-17       4.819632670974e-16       4.034747559863e-07       1.999993469002e+00 
       3.623021217596e+08       5.758279070312e-15       1.279287182115e-03       2.832069132375e+11       1.415521360513e+04       3.907019229505e-05       5.128463937253e+12       7.385964579252e-04       4.740919556975e+22       1.165802957912e+17       6.369796662737e+17       3.279620657579e+22       8.020615570551e+22       3.562701144154e-08      -3.562701144154e-08      -6.988904895767e+01       9.774694716780e-17       4.887343531882e-16       4.091431542212e-07       1.999993423286e+00 
       3.597836362574e+08       5.839177006297e-15       1.288242170631e-03       2.792832718001e+11       1.415521359617e+04       3.934368362072e-05       5.092814233786e+12       7.437666185864e-04       4.610464729135e+22       1.141659884348e+17       6.237882029678e+17       3.189376066181e+22       7.799914590735e+22       3.562701144154e-08      -3.562701144154e-08      -6.986114656803e+01       9.912019133504e-17       4.956005659324e-16       4.148911873893e-07       1.999993377249e+00 
       3.572826576058e+08       5.921211474706e-15       1.297259845160e-03       2.754139898406e+11       1.415521358715e+04       3.961908938539e-05       5.057412343550e+12       7.489729701678e-04       4.483599597730e+22       1.118016799221e+17       6.108699268802e+17       3.101614715102e+22       7.585286579993e+22       3.562701144154e-08      -3.562701144154e-08      -6.983324417885e+01       1.005127281526e-16       5.025632417571e-16       4.207199742735e-07       1.999993330890e+00 
       3.547990641086e+08       6.004398442626e-15       1.306340642259e-03       2.715983142438e+11       1.415521357807e+04       3.989642299012e-05       5.022256543913e+12       7.542157660031e-04       4.360225385885e+22       1.094863348073e+17       5.982191804693e+17       3.016268273569e+22       7.376564430006e+22       3.562701144154e-08      -3.562701144154e-08      -6.980534179014e+01       1.019248286618e-16       5.096237358650e-16       4.266306493743e-07       1.999993284207e+00 
