# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1167       1.537318578526e-10       1.811095541810e-12      -1.985256732693e-12       1.294707652956e-14       3.273532601590e-15      -5.690003122327e-17       1.336037985886e-18 
 1168       1.533231616945e-10       1.819401169523e-12      -1.886498745651e-12       1.294286658608e-14       3.262441328496e-15      -5.390046255806e-17      -1.354242522942e-19 
 1169       1.529065100565e-10       1.828259592038e-12      -1.789178507401e-12       1.293849220441e-14       3.251395491556e-15      -5.075517431299e-17      -1.600847025650e-18 
 1170       1.524820660837e-10       1.837662269451e-12      -1.693316869896e-12       1.293395466265e-14       3.240394946716e-15      -4.746952582365e-17      -3.060151011693e-18 
 1171       1.520499942119e-10       1.847600589295e-12      -1.598934783758e-12       1.292925525089e-14       3.229439546861e-15      -4.404891672226e-17      -4.513256593035e-18 
 1172       1.516104601703e-10       1.858065866382e-12      -1.506053298461e-12       1.292439527122e-14       3.218529141813e-15      -4.049878702618e-17      -5.960083856965e-18 
 1173       1.511636309841e-10       1.869049342632e-12      -1.414693562504e-12       1.291937603776e-14       3.207663578317e-15      -3.682461722649e-17      -7.400552595030e-18 
 1174       1.507096749777e-10       1.880542186910e-12      -1.324876823591e-12       1.291419887672e-14       3.196842700035e-15      -3.303192837657e-17      -8.834582302608e-18 
 1175       1.502487617773e-10       1.892535494862e-12      -1.236624428804e-12       1.290886512636e-14       3.186066347539e-15      -2.912628218061e-17      -1.026209217849e-17 
 1176       1.497810623139e-10       1.905020288750e-12      -1.149957824787e-12       1.290337613708e-14       3.175334358298e-15      -2.511328108225e-17      -1.168300112447e-17 
 1177       1.493067488264e-10       1.917987517287e-12      -1.064898557916e-12       1.289773327144e-14       3.164646566676e-15      -2.099856835308e-17      -1.309722774488e-17 
 1178       1.488259948639e-10       1.931428055469e-12      -9.814682744821e-13       1.289193790413e-14       3.154002803919e-15      -1.678782818123e-17      -1.450469034623e-17 
 1179       1.483389752890e-10       1.945332704416e-12      -8.996887208644e-13       1.288599142209e-14       3.143402898147e-15      -1.248678575992e-17      -1.590530693674e-17 
 1180       1.478458662807e-10       1.959692191202e-12      -8.195817437098e-13       1.287989522445e-14       3.132846674348e-15      -8.101207376036e-18      -1.729899522593e-17 
 1181       1.473468453368e-10       1.974497168694e-12      -7.411692901094e-13       1.287365072260e-14       3.122333954366e-15      -3.636900498683e-18      -1.868567262420e-17 
 1182       1.468420912775e-10       1.989738215384e-12      -6.644734077758e-13       1.286725934023e-14       3.111864556899e-15       9.002861322471e-19      -2.006525624243e-17 
 1183       1.463317842473e-10       2.005405835224e-12      -5.895162452202e-13       1.286072251331e-14       3.101438297483e-15       5.504462417515e-18      -2.143766289151e-17 
 1184       1.458161057190e-10       2.021490457465e-12      -5.163200519299e-13       1.285404169018e-14       3.091054988488e-15       1.016969680997e-17      -2.280280908194e-17 
 1185       1.452952384956e-10       2.037982436489e-12      -4.449071785452e-13       1.284721833152e-14       3.080714439109e-15       1.489001622600e-17      -2.416061102345e-17 
 1186       1.447693667136e-10       2.054872051643e-12      -3.753000770368e-13       1.284025391040e-14       3.070416455359e-15       1.965940595693e-17      -2.551098462451e-17 
 1187       1.442386758459e-10       2.072149507078e-12      -3.075213008833e-13       1.283314991232e-14       3.060160840055e-15       2.447180958052e-17      -2.685384549194e-17 
 1188       1.437033527044e-10       2.089804931580e-12      -2.415935052478e-13       1.282590783522e-14       3.049947392818e-15       2.932112887234e-17      -2.818910893049e-17 
 1189       1.431635854434e-10       2.107828378409e-12      -1.775394471557e-13       1.281852918951e-14       3.039775910059e-15       3.420122371726e-17      -2.951668994243e-17 
 1190       1.426195635616e-10       2.126209825131e-12      -1.153819856717e-13       1.281101549811e-14       3.029646184970e-15       3.910591202085e-17      -3.083650322709e-17 
 1191       1.420714779059e-10       2.144939173453e-12      -5.514408207692e-14       1.280336829645e-14       3.019558007521e-15       4.402896962083e-17      -3.214846318047e-17 
 1192       1.415195206736e-10       2.164006249064e-12       3.151199953651e-15       1.279558913253e-14       3.009511164445e-15       4.896413019851e-17      -3.345248389482e-17 
 1193       1.409638854156e-10       2.183400801459e-12       5.948069417405e-14       1.278767956693e-14       2.999505439236e-15       5.390508519023e-17      -3.474847915819e-17 
 1194       1.404047670390e-10       2.203112503787e-12       1.138211315901e-13       1.277964117283e-14       2.989540612135e-15       5.884548369880e-17      -3.603636245404e-17 
 1195       1.398423618103e-10       2.223130952675e-12       1.661491402822e-13       1.277147553607e-14       2.979616460125e-15       6.377893240491e-17      -3.731604696078e-17 
 1196       1.392768673581e-10       2.243445668070e-12       2.164412452280e-13       1.276318425511e-14       2.969732756923e-15       6.869899547860e-17      -3.858744555139e-17 
 1197       1.387084826759e-10       2.264046093072e-12       2.646738681252e-13       1.275476894115e-14       2.959889272968e-15       7.359919449067e-17      -3.985047079299e-17 
 1198       1.381374081250e-10       2.284921593769e-12       3.108233272147e-13       1.274623121808e-14       2.950085775419e-15       7.847300832417e-17      -4.110503494637e-17 
 1199       1.375638454374e-10       2.306061459072e-12       3.548658371025e-13       1.273757272254e-14       2.940322028138e-15       8.331387308575e-17      -4.235104996564e-17 
 1200       1.369879977186e-10       2.327454900551e-12       3.967775085834e-13       1.272879510395e-14       2.930597791689e-15       8.811518201719e-17      -4.358842749776e-17 
 1201       1.364100694507e-10       2.349091052268e-12       4.365343484633e-13       1.271990002453e-14       2.920912823328e-15       9.287028540676e-17      -4.481707888213e-17 
 1202       1.358302664949e-10       2.370958970615e-12       4.741122593821e-13       1.271088915932e-14       2.911266876992e-15       9.757249050071e-17      -4.603691515016e-17 
 1203       1.352487960946e-10       2.393047634147e-12       5.094870396361e-13       1.270176419622e-14       2.901659703293e-15       1.022150614147e-16      -4.724784702489e-17 
 1204       1.346658668784e-10       2.415345943419e-12       5.426343830016e-13       1.269252683601e-14       2.892091049507e-15       1.067912190452e-16      -4.844978492050e-17 
 1205       1.340816888624e-10       2.437842720817e-12       5.735298785567e-13       1.268317879240e-14       2.882560659570e-15       1.112941409809e-16      -4.964263894193e-17 
 1206       1.334964734537e-10       2.460526710401e-12       6.021490105049e-13       1.267372179199e-14       2.873068274068e-15       1.157169614144e-16      -5.082631888447e-17 
 1207       1.329104233641e-10       2.483386821685e-12       6.284733151333e-13       1.266415767440e-14       2.863613655145e-15       1.200544502895e-16      -5.200072300076e-17 
 1208       1.323237022123e-10       2.506412864578e-12       6.525089336632e-13       1.265448869350e-14       2.854196661591e-15       1.243080731819e-16      -5.316570415391e-17 
 1209       1.317364645590e-10       2.529594823020e-12       6.742682837255e-13       1.264471721984e-14       2.844817174652e-15       1.284809925187e-16      -5.432110325365e-17 
 1210       1.311488659650e-10       2.552922611690e-12       6.937639229338e-13       1.263484564101e-14       2.835475073182e-15       1.325763939499e-16      -5.546676045037e-17 
 1211       1.305610629929e-10       2.576386075863e-12       7.110085492140e-13       1.262487636167e-14       2.826170233638e-15       1.365974863978e-16      -5.660251513377e-17 
 1212       1.299732132091e-10       2.599974991261e-12       7.260150011336e-13       1.261481180358e-14       2.816902530074e-15       1.405475021072e-16      -5.772820593150e-17 
 1213       1.293854751860e-10       2.623679063912e-12       7.387962582313e-13       1.260465440563e-14       2.807671834136e-15       1.444296966942e-16      -5.884367070785e-17 
 1214       1.287980085039e-10       2.647487930005e-12       7.493654413467e-13       1.259440662392e-14       2.798478015054e-15       1.482473491966e-16      -5.994874656235e-17 
 1215       1.282109737533e-10       2.671391155743e-12       7.577358129493e-13       1.258407093173e-14       2.789320939635e-15       1.520037621232e-16      -6.104326982846e-17 
 1216       1.276245325365e-10       2.695378237200e-12       7.639207774687e-13       1.257364981960e-14       2.780200472259e-15       1.557022615036e-16      -6.212707607223e-17 
 1217       1.270388474699e-10       2.719438600176e-12       7.679338816236e-13       1.256314579535e-14       2.771116474872e-15       1.593461969375e-16      -6.320000009092e-17 
 1218       1.264540821862e-10       2.743561600050e-12       7.697888147515e-13       1.255256138413e-14       2.762068806977e-15       1.629389416447e-16      -6.426187591167e-17 
 1219       1.258704013359e-10       2.767736521639e-12       7.694994091381e-13       1.254189912843e-14       2.753057325633e-15       1.664838925146e-16      -6.531253679018e-17 
 1220       1.252879705901e-10       2.791952579052e-12       7.670796403471e-13       1.253116158815e-14       2.744081885442e-15       1.699844701559e-16      -6.635181520932e-17 
 1221       1.247069566418e-10       2.816198915540e-12       7.625436275493e-13       1.252035134058e-14       2.735142338549e-15       1.734441189461e-16      -6.737954287780e-17 
 1222       1.241275272083e-10       2.840464603361e-12       7.559056338524e-13       1.250947098052e-14       2.726238534632e-15       1.768663070814e-16      -6.839555072884e-17 
 1223       1.235498510332e-10       2.864738643627e-12       7.471800666306e-13       1.249852312022e-14       2.717370320897e-15       1.802545266259e-16      -6.939966891880e-17 
 1224       1.229740978885e-10       2.889009966162e-12       7.363814778536e-13       1.248751038950e-14       2.708537542071e-15       1.836122935619e-16      -7.039172682585e-17 
 1225       1.224004385764e-10       2.913267429357e-12       7.235245644169e-13       1.247643543572e-14       2.699740040395e-15       1.869431478387e-16      -7.137155304861e-17 
 1226       1.218290449315e-10       2.937499820027e-12       7.086241684705e-13       1.246530092385e-14       2.690977655621e-15       1.902506534232e-16      -7.233897540482e-17 
 1227       1.212600898230e-10       2.961695853263e-12       6.916952777490e-13       1.245410953652e-14       2.682250225001e-15       1.935383983485e-16      -7.329382092999e-17 
 1228       1.206937471563e-10       2.985844172289e-12       6.727530259008e-13       1.244286397400e-14       2.673557583286e-15       1.968099947646e-16      -7.423591587602e-17 
 1229       1.201301918755e-10       3.009933348319e-12       6.518126928178e-13       1.243156695430e-14       2.664899562713e-15       2.000690789872e-16      -7.516508570991e-17 
 1230       1.195695999651e-10       3.033951880406e-12       6.288897049647e-13       1.242022121317e-14       2.656275993006e-15       2.033193115478e-16      -7.608115511237e-17 
 1231       1.190121484522e-10       3.057888195306e-12       6.039996357089e-13       1.240882950411e-14       2.647686701364e-15       2.065643772431e-16      -7.698394797651e-17 
 1232       1.184580154084e-10       3.081730647326e-12       5.771582056494e-13       1.239739459849e-14       2.639131512457e-15       2.098079851847e-16      -7.787328740644e-17 
 1233       1.179073799521e-10       3.105467518182e-12       5.483812829469e-13       1.238591928548e-14       2.630610248422e-15       2.130538688490e-16      -7.874899571597e-17 
 1234       1.173604222503e-10       3.129087016854e-12       5.176848836530e-13       1.237440637218e-14       2.622122728850e-15       2.163057861265e-16      -7.961089442727e-17 
 1235       1.168173235206e-10       3.152577279441e-12       4.850851720399e-13       1.236285868358e-14       2.613668770787e-15       2.195675193716e-16      -8.045880426947e-17 
 1236       1.162782660333e-10       3.175926369018e-12       4.505984609296e-13       1.235127906266e-14       2.605248188724e-15       2.228428754521e-16      -8.129254517737e-17 
 1237       1.157434331137e-10       3.199122275488e-12       4.142412120238e-13       1.233967037036e-14       2.596860794592e-15       2.261356857990e-16      -8.211193629006e-17 
 1238       1.152130091438e-10       3.222152915438e-12       3.760300362331e-13       1.232803548569e-14       2.588506397752e-15       2.294498064562e-16      -8.291679594958e-17 
 1239       1.146871795643e-10       3.245006131997e-12       3.359816940067e-13       1.231637730569e-14       2.580184804995e-15       2.327891181299e-16      -8.370694169960e-17 
 1240       1.141661308769e-10       3.267669694688e-12       2.941130956619e-13       1.230469874552e-14       2.571895820532e-15       2.361575262384e-16      -8.448219028402e-17 
 1241       1.136500506461e-10       3.290131299283e-12       2.504413017136e-13       1.229300273847e-14       2.563639245985e-15       2.395589609618e-16      -8.524235764568e-17 
 1242       1.131391275016e-10       3.312378567663e-12       2.049835232035e-13       1.228129223600e-14       2.555414880388e-15       2.429973772913e-16      -8.598725892497e-17 
 1243       1.126335511397e-10       3.334399047667e-12       1.577571220301e-13       1.226957020780e-14       2.547222520173e-15       2.464767550794e-16      -8.671670845852e-17 
 1244       1.121335123261e-10       3.356180212951e-12       1.087796112782e-13       1.225783964176e-14       2.539061959169e-15       2.500010990891e-16      -8.743051977781e-17 
 1245       1.116392028971e-10       3.377709462841e-12       5.806865554780e-14       1.224610354410e-14       2.530932988593e-15       2.535744390437e-16      -8.812850560788e-17 
 1246       1.111507929257e-10       3.398975318529e-12       5.644722872534e-15       1.223436476050e-14       2.522835416684e-15       2.571996621376e-16      -8.881051401991e-17 
 1247       1.106683619187e-10       3.419971027302e-12      -4.846092613740e-14       1.222262543747e-14       2.514769127860e-15       2.608749954782e-16      -8.947653735616e-17 
 1248       1.101919668165e-10       3.440691000311e-12      -1.042141330517e-13       1.221088755478e-14       2.506734024244e-15       2.645974824733e-16      -9.012660458029e-17 
 1249       1.097216647559e-10       3.461129620015e-12      -1.615804841720e-13       1.219915310371e-14       2.498730006079e-15       2.683641465859e-16      -9.076074524081e-17 
 1250       1.092575130714e-10       3.481281240129e-12      -2.205253099970e-13       1.218742408705e-14       2.490756971726e-15       2.721719912940e-16      -9.137898947249e-17 
 1251       1.087995692947e-10       3.501140185569e-12      -2.810136846891e-13       1.217570251919e-14       2.482814817660e-15       2.760180000492e-16      -9.198136799781e-17 
 1252       1.083478911555e-10       3.520700752405e-12      -3.430104255393e-13       1.216399042606e-14       2.474903438461e-15       2.798991362372e-16      -9.256791212841e-17 
 1253       1.079025365813e-10       3.539957207804e-12      -4.064800924330e-13       1.215228984522e-14       2.467022726816e-15       2.838123431364e-16      -9.313865376655e-17 
 1254       1.074635636981e-10       3.558903789979e-12      -4.713869873162e-13       1.214060282582e-14       2.459172573507e-15       2.877545438778e-16      -9.369362540653e-17 
 1255       1.070310308305e-10       3.577534708136e-12      -5.376951536608e-13       1.212893142870e-14       2.451352867410e-15       2.917226414047e-16      -9.423286013615e-17 
 1256       1.066049965018e-10       3.595844142425e-12      -6.053683759301e-13       1.211727772631e-14       2.443563495491e-15       2.957135184314e-16      -9.475639163814e-17 
 1257       1.061855194346e-10       3.613826243882e-12      -6.743701790451e-13       1.210564380283e-14       2.435804342799e-15       2.997240374035e-16      -9.526425419165e-17 
 1258       1.057726585508e-10       3.631475134381e-12      -7.446638278497e-13       1.209403175414e-14       2.428075292462e-15       3.037510404570e-16      -9.575648267363e-17 
 1259       1.053664729721e-10       3.648784906578e-12      -8.162123265766e-13       1.208244368783e-14       2.420376225682e-15       3.077913493774e-16      -9.623311256033e-17 
 1260       1.049670220199e-10       3.665749623864e-12      -8.889784183131e-13       1.207088172327e-14       2.412707021732e-15       3.118417655601e-16      -9.669417992873e-17 
 1261       1.045743652162e-10       3.682363320307e-12      -9.629245844665e-13       1.205934799159e-14       2.405067557947e-15       3.158990699689e-16      -9.713972145797e-17 
 1262       1.041885622831e-10       3.698620000602e-12      -1.038013044230e-12       1.204784463572e-14       2.397457709726e-15       3.199600230962e-16      -9.756977443082e-17 
 1263       1.038096731436e-10       3.714513640018e-12      -1.114205754048e-12       1.203637381040e-14       2.389877350518e-15       3.240213649217e-16      -9.798437673511e-17 
 1264       1.034377579219e-10       3.730038184348e-12      -1.191464407084e-12       1.202493768221e-14       2.382326351827e-15       3.280798148729e-16      -9.838356686516e-17 
 1265       1.030728769432e-10       3.745187549852e-12      -1.269750432681e-12       1.201353842961e-14       2.374804583200e-15       3.321320717837e-16      -9.876738392329e-17 
 1266       1.027150907346e-10       3.759955623209e-12      -1.349024995835e-12       1.200217824292e-14       2.367311912224e-15       3.361748138540e-16      -9.913586762117e-17 
 1267       1.023644600247e-10       3.774336261463e-12      -1.429248996652e-12       1.199085932438e-14       2.359848204525e-15       3.402046986097e-16      -9.948905828136e-17 
 1268       1.020210457444e-10       3.788323291967e-12      -1.510383069821e-12       1.197958388816e-14       2.352413323758e-15       3.442183628616e-16      -9.982699683869e-17 
 1269       1.016849090271e-10       3.801910512340e-12      -1.592387584076e-12       1.196835416035e-14       2.345007131603e-15       3.482124226651e-16      -1.001497248417e-16 
 1270       1.013561112086e-10       3.815091690402e-12      -1.675222641663e-12       1.195717237903e-14       2.337629487765e-15       3.521834732797e-16      -1.004572844543e-16 
 1271       1.010347138277e-10       3.827860564133e-12      -1.758848077804e-12       1.194604079429e-14       2.330280249964e-15       3.561280891284e-16      -1.007497184567e-16 
 1272       1.007207786267e-10       3.840210841614e-12      -1.843223460164e-12       1.193496166820e-14       2.322959273931e-15       3.600428237570e-16      -1.010270702474e-16 
 1273       1.004143675509e-10       3.852136200976e-12      -1.928308088318e-12       1.192393727488e-14       2.315666413405e-15       3.639242097941e-16      -1.012893838444e-16 
 1274       1.001155427496e-10       3.863630290348e-12      -2.014060993214e-12       1.191296990050e-14       2.308401520129e-15       3.677687589100e-16      -1.015367038867e-16 
 1275       9.982436657609e-11       3.874686727805e-12      -2.100440936639e-12       1.190206184334e-14       2.301164443841e-15       3.715729617763e-16      -1.017690756357e-16 
 1276       9.954090158796e-11       3.885299101314e-12      -2.187406410689e-12       1.189121541373e-14       2.293955032273e-15       3.753332880258e-16      -1.019865449766e-16 
 1277       9.926521054730e-11       3.895460968685e-12      -2.274915637229e-12       1.188043293415e-14       2.286773131146e-15       3.790461862112e-16      -1.021891584198e-16 
 1278       9.899735642104e-11       3.905165857514e-12      -2.362926567360e-12       1.186971673923e-14       2.279618584161e-15       3.827080837655e-16      -1.023769631028e-16 
 1279       9.873740238122e-11       3.914407265134e-12      -2.451396880889e-12       1.185906917576e-14       2.272491233001e-15       3.863153869605e-16      -1.025500067910e-16 
 1280       9.848541180523e-11       3.923178658561e-12      -2.540283985788e-12       1.184849260270e-14       2.265390917322e-15       3.898644808670e-16      -1.027083378795e-16 
 1281       9.824144827612e-11       3.931473474443e-12      -2.629545017665e-12       1.183798939125e-14       2.258317474746e-15       3.933517293140e-16      -1.028520053945e-16 
 1282       9.800557558284e-11       3.939285119005e-12      -2.719136839230e-12       1.182756192481e-14       2.251270740862e-15       3.967734748480e-16      -1.029810589948e-16 
 1283       9.777785772050e-11       3.946606967999e-12      -2.809016039753e-12       1.181721259905e-14       2.244250549217e-15       4.001260386930e-16      -1.030955489731e-16 
 1284       9.755835889071e-11       3.953432366652e-12      -2.899138934541e-12       1.180694382192e-14       2.237256731314e-15       4.034057207093e-16      -1.031955262576e-16 
 1285       9.734712304528e-11       3.959755999263e-12      -2.989463403061e-12       1.179675769163e-14       2.230289132151e-15       4.066097986155e-16      -1.032810535392e-16 
 1286       9.714411226248e-11       3.965578015170e-12      -3.079954427303e-12       1.178665502660e-14       2.223347657059e-15       4.097395381768e-16      -1.033522387886e-16 
 1287       9.694926767022e-11       3.970899949621e-12      -3.170578615371e-12       1.177663632456e-14       2.216432225392e-15       4.127972171842e-16      -1.034092021237e-16 
 1288       9.676252983775e-11       3.975723358430e-12      -3.261302368129e-12       1.176670208350e-14       2.209542755018e-15       4.157851293312e-16      -1.034520647201e-16 
 1289       9.658383877444e-11       3.980049818026e-12      -3.352091878806e-12       1.175685280173e-14       2.202679162322e-15       4.187055842461e-16      -1.034809488137e-16 
 1290       9.641313392853e-11       3.983880925494e-12      -3.442913132591e-12       1.174708897786e-14       2.195841362198e-15       4.215609075238e-16      -1.034959777030e-16 
 1291       9.625035418596e-11       3.987218298629e-12      -3.533731906233e-12       1.173741111079e-14       2.189029268047e-15       4.243534407578e-16      -1.034972757508e-16 
 1292       9.609543786912e-11       3.990063575977e-12      -3.624513767640e-12       1.172781969971e-14       2.182242791772e-15       4.270855415726e-16      -1.034849683872e-16 
 1293       9.594832273568e-11       3.992418416889e-12      -3.715224075481e-12       1.171831524410e-14       2.175481843777e-15       4.297595836553e-16      -1.034591821114e-16 
 1294       9.580894597731e-11       3.994284501559e-12      -3.805827978780e-12       1.170889824373e-14       2.168746332961e-15       4.323779567878e-16      -1.034200444939e-16 
 1295       9.567724421854e-11       3.995663531079e-12      -3.896290416521e-12       1.169956919867e-14       2.162036166714e-15       4.349430668788e-16      -1.033676841792e-16 
 1296       9.555315351548e-11       3.996557227482e-12      -3.986576117243e-12       1.169032860926e-14       2.155351250916e-15       4.374573359961e-16      -1.033022308876e-16 
 1297       9.543660935465e-11       3.996967333790e-12      -4.076649598641e-12       1.168117697614e-14       2.148691489930e-15       4.399232023982e-16      -1.032238154176e-16 
 1298       9.532754665175e-11       3.996895614062e-12      -4.166475167165e-12       1.167211480022e-14       2.142056786602e-15       4.423431205665e-16      -1.031325696481e-16 
 1299       9.522589975043e-11       3.996343853440e-12      -4.256016917619e-12       1.166314258269e-14       2.135447042252e-15       4.447195612376e-16      -1.030286265410e-16 
 1300       9.513160242113e-11       3.995313858194e-12      -4.345238732759e-12       1.165426082505e-14       2.128862156678e-15       4.470550114349e-16      -1.029121201428e-16 
 1301       9.504458785977e-11       3.993807455774e-12      -4.434104282896e-12       1.164547002903e-14       2.122302028144e-15       4.493519745009e-16      -1.027831855877e-16 
 1302       9.496478868665e-11       3.991826494854e-12      -4.522577025492e-12       1.163677069667e-14       2.115766553384e-15       4.516129701292e-16      -1.026419590990e-16 
 1303       9.489213694513e-11       3.989372845378e-12      -4.610620204758e-12       1.162816333029e-14       2.109255627591e-15       4.538405343965e-16      -1.024885779918e-16 
 1304       9.482656410050e-11       3.986448398609e-12      -4.698196851258e-12       1.161964843246e-14       2.102769144420e-15       4.560372197945e-16      -1.023231806754e-16 
 1305       9.476800103871e-11       3.983055067175e-12      -4.785269781504e-12       1.161122650602e-14       2.096306995979e-15       4.582055952622e-16      -1.021459066552e-16 
 1306       9.471637806517e-11       3.979194785118e-12      -4.871801597557e-12       1.160289805412e-14       2.089869072831e-15       4.603482462179e-16      -1.019568965350e-16 
 1307       9.467162490357e-11       3.974869507938e-12      -4.957754686624e-12       1.159466358013e-14       2.083455263983e-15       4.624677745910e-16      -1.017562920196e-16 
 1308       9.463367069460e-11       3.970081212643e-12      -5.043091220663e-12       1.158652358772e-14       2.077065456888e-15       4.645667988540e-16      -1.015442359167e-16 
 1309       9.460244399480e-11       3.964831897794e-12      -5.127773155974e-12       1.157847858080e-14       2.070699537441e-15       4.666479540551e-16      -1.013208721391e-16 
 1310       9.457787277530e-11       3.959123583552e-12      -5.211762232806e-12       1.157052906357e-14       2.064357389973e-15       4.687138918494e-16      -1.010863457073e-16 
 1311       9.455988442064e-11       3.952958311726e-12      -5.295019974950e-12       1.156267554046e-14       2.058038897247e-15       4.707672805317e-16      -1.008408027516e-16 
 1312       9.454840572751e-11       3.946338145821e-12      -5.377507689343e-12       1.155491851620e-14       2.051743940458e-15       4.728108050681e-16      -1.005843905143e-16 
 1313       9.454336290359e-11       3.939265171084e-12      -5.459186465664e-12       1.154725849574e-14       2.045472399226e-15       4.748471671280e-16      -1.003172573519e-16 
 1314       9.454468156631e-11       3.931741494548e-12      -5.540017175934e-12       1.153969598432e-14       2.039224151593e-15       4.768790851164e-16      -1.000395527373e-16 
 1315       9.455228674163e-11       3.923769245086e-12      -5.619960474118e-12       1.153223148741e-14       2.032999074020e-15       4.789092942057e-16      -9.975142726264e-17 
 1316       9.456610286281e-11       3.915350573451e-12      -5.698976795718e-12       1.152486551073e-14       2.026797041383e-15       4.809405463680e-16      -9.945303264064e-17 
 1317       9.458605376925e-11       3.906487652328e-12      -5.777026357380e-12       1.151759856029e-14       2.020617926970e-15       4.829756104067e-16      -9.914452170753e-17 
 1318       9.461206270524e-11       3.897182676378e-12      -5.854069156486e-12       1.151043114231e-14       2.014461602476e-15       4.850172719891e-16      -9.882604842505e-17 
 1319       9.464405231871e-11       3.887437862286e-12      -5.930064970759e-12       1.150336376328e-14       2.008327937999e-15       4.870683336778e-16      -9.849776788272e-17 
 1320       9.468194466010e-11       3.877255448809e-12      -6.004973357858e-12       1.149639692992e-14       2.002216802041e-15       4.891316149634e-16      -9.815983630016e-17 
 1321       9.472566118108e-11       3.866637696822e-12      -6.078753654979e-12       1.148953114922e-14       1.996128061496e-15       4.912099522958e-16      -9.781241102925e-17 
 1322       9.477512273334e-11       3.855586889366e-12      -6.151364978455e-12       1.148276692840e-14       1.990061581655e-15       4.933061991170e-16      -9.745565055646e-17 
 1323       9.483024956742e-11       3.844105331693e-12      -6.222766223354e-12       1.147610477491e-14       1.984017226195e-15       4.954232258926e-16      -9.708971450507e-17 
 1324       9.489095432570e-11       3.832196106579e-12      -6.292920699340e-12       1.146954493511e-14       1.977994869538e-15       4.975629107046e-16      -9.671475413301e-17 
 1325       9.495712093927e-11       3.819865349287e-12      -6.361810095085e-12       1.146308660695e-14       1.971994434062e-15       4.997230987672e-16      -9.633088370700e-17 
 1326       9.502862549565e-11       3.807119997819e-12      -6.429420667274e-12       1.145672871858e-14       1.966015853288e-15       5.019006093976e-16      -9.593820881676e-17 
 1327       9.510534322163e-11       3.793967040030e-12      -6.495738618250e-12       1.145047018889e-14       1.960059059564e-15       5.040922423726e-16      -9.553683585238e-17 
 1328       9.518714848163e-11       3.780413513730e-12      -6.560750095931e-12       1.144430992748e-14       1.954123984057e-15       5.062947778907e-16      -9.512687200590e-17 
 1329       9.527391477599e-11       3.766466506780e-12      -6.624441193725e-12       1.143824683465e-14       1.948210556755e-15       5.085049765359e-16      -9.470842527289e-17 
 1330       9.536551473928e-11       3.752133157189e-12      -6.686797950447e-12       1.143227980136e-14       1.942318706458e-15       5.107195792405e-16      -9.428160445411e-17 
 1331       9.546182013859e-11       3.737420653218e-12      -6.747806350238e-12       1.142640770924e-14       1.936448360780e-15       5.129353072478e-16      -9.384651915707e-17 
 1332       9.556270187187e-11       3.722336233475e-12      -6.807452322476e-12       1.142062943057e-14       1.930599446146e-15       5.151488620751e-16      -9.340327979765e-17 
 1333       9.566802996618e-11       3.706887187011e-12      -6.865721741697e-12       1.141494382822e-14       1.924771887786e-15       5.173569254771e-16      -9.295199760172e-17 
 1334       9.577767357608e-11       3.691080853428e-12      -6.922600427509e-12       1.140934975569e-14       1.918965609736e-15       5.195561594086e-16      -9.249278460668e-17 
 1335       9.589150098184e-11       3.674924622966e-12      -6.978074144509e-12       1.140384605702e-14       1.913180534831e-15       5.217432059873e-16      -9.202575366316e-17 
 1336       9.600937958783e-11       3.658425936611e-12      -7.032128602201e-12       1.139843156685e-14       1.907416584706e-15       5.239146874572e-16      -9.155101843653e-17 
 1337       9.613117592077e-11       3.641592286189e-12      -7.084749454909e-12       1.139310511034e-14       1.901673679793e-15       5.260672061512e-16      -9.106869340858e-17 
 1338       9.625675562808e-11       3.624431214467e-12      -7.135922301696e-12       1.138786550316e-14       1.895951739313e-15       5.281973444544e-16      -9.057889387907e-17 
 1339       9.638598347614e-11       3.606950315249e-12      -7.185632686277e-12       1.138271155150e-14       1.890250681282e-15       5.303016647669e-16      -9.008173596735e-17 
 1340       9.651872334863e-11       3.589157233477e-12      -7.233866096942e-12       1.137764205203e-14       1.884570422498e-15       5.323767094667e-16      -8.957733661397e-17 
 1341       9.665483824483e-11       3.571059665330e-12      -7.280607966465e-12       1.137265579187e-14       1.878910878548e-15       5.344190008730e-16      -8.906581358230e-17 
 1342       9.679419027791e-11       3.552665358321e-12      -7.325843672025e-12       1.136775154859e-14       1.873271963797e-15       5.364250412089e-16      -8.854728546008e-17 
 1343       9.693664067328e-11       3.533982111397e-12      -7.369558535119e-12       1.136292809019e-14       1.867653591391e-15       5.383913125644e-16      -8.802187166108e-17 
 1344       9.708204976683e-11       3.515017775035e-12      -7.411737821484e-12       1.135818417504e-14       1.862055673252e-15       5.403142768595e-16      -8.748969242668e-17 
 1345       9.723027700330e-11       3.495780251347e-12      -7.452366741005e-12       1.135351855194e-14       1.856478120073e-15       5.421903758073e-16      -8.695086882747e-17 
